yy,mm,dd,hh,mi,ss,seq,theTime,logID,clientIP,requestor,server,dbname,access,elapsed,busy,rows,statement,error,errorMessage,isvisible
2020,12,29,19,40,28,2499059436,12/29/2020 7:40:28 PM,2175,36.231.205.162,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,8.033,0.058,2000,"SELECT TOP 2000  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median AS mMass, pcam.mstellar_err AS mMerr,  mp3d.log_Mass AS mpMass, mp3d.e_log_Mass AS mpMerr,  mp3d.log_Mass_gas AS mpMassGas, mp3d.e_log_Mass_gas AS mpMGerr,  pcam.vdisp_median AS mVD, pcam.vdisp_err AS mVDerr,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift AS mp_z, s.z AS Sredshift, pz.z AS Predshift, s.zErr AS SredshiftErr,  nsa.sersic_n,  nsa.sersic_absmag_r AS AbsMag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50 AS specSFR, g.sfr_tot_p50 AS SFR,  COUNT(*) as CNT FROM mangaPipe3D as mp3d  JOIN mangaDAPall as mdap on mdap.objra = mp3d.objra AND mdap.objdec = mp3d.objdec  JOIN mangatarget as mtar on mtar.mangaID = mtar.mangaID  JOIN nsatlas as nsa on nsa.nsaid = mtar.nsa_nsaid  JOIN SpecObjAll as s on s.z = nsa.z  JOIN stellarMassPCAWiscM11 as pcam on pcam.specObjID = s.specObjID  JOIN photoz as pz on pz.objID = s.bestObjID  JOIN zooSpec as z on z.specobjid = s.specObjID  JOIN galSpecExtra as g on g.specObjID = s.specObjID  JOIN PhotoObjAll as p on p.objID = s.bestObjID WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.devRadErr_r BETWEEN 0.00000000000000000001 AND 100  AND p.devRad_r > 0  AND p.fracDev_r > 0.9  AND Z.p_cs_debiased <= 0.3  AND z.elliptical = 1  AND s.class = 'galaxy'  AND nsa.sersic_ba > 0.85  AND s.velDisp > 0  AND pcam.vdisp_median > 0  AND pcam.mstellar_median >= 10.4  AND pcam.warning = 0  AND g.specsfr_tot_p50 > -9999  AND g.sfr_tot_p50 > -9999  AND nsa.sersic_n BETWEEN 3 AND 5.5  AND nsa.sersic_absmag_r > -23  AND mp3d.log_Mass_gas > 0  AND mp3d.e_log_Mass_gas > 0 GROUP BY  p.objID, s.specObjID, mp3d.mangaID, mtar.mangaID,  pcam.mstellar_median, pcam.mstellar_err,  mp3d.log_Mass, mp3d.e_log_Mass,  mp3d.log_Mass_gas, mp3d.e_log_Mass_gas,  pcam.vdisp_median, pcam.vdisp_err,  p.devRad_r, p.devRadErr_r, mp3d.re_arc, mp3d.re_kpc,  mp3d.redshift, s.z, pz.z, s.zErr,  nsa.sersic_n,  nsa.sersic_absmag_r,  nsa.sersic_ba, mp3d.ellip,   g.specsfr_tot_p50, g.sfr_tot_p50",0,,1
2020,12,23,3,38,50,2499080048,12/23/2020 3:38:51 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.576,2E-3,1,SELECT  count(*) FROM PhotoObj AS p  LEFT JOIN SpecObj AS s ON s.bestobjid = p.objid  LEFT JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  LEFT JOIN emissionLinesPort AS elp ON elp.specobjid = s.specobjid  LEFT JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND z.spiral = 1  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0  AND ns.sersic_n < 6  AND elp.EW_Ha_6562 > 0 and elp.EW_Ha_6562 < 1 ,0,,1
2020,12,23,3,22,12,2499080093,12/23/2020 3:22:12 AM,2175,140.115.34.4,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.663,4E-3,1,SELECT  count(*) FROM PhotoObj AS p  LEFT JOIN SpecObj AS s ON s.bestobjid = p.objid  LEFT JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  LEFT JOIN emissionLinesPort AS elp ON elp.specobjid = s.specobjid  LEFT JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND z.spiral = 1  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0  AND ns.sersic_n < 6  AND elp.EW_Ha_6562 > 0 ,0,,1
2020,12,19,11,56,57,2499090874,12/19/2020 11:56:58 AM,2175,104.168.34.155,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.496,1E-3,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN GalSpecLine AS L ON s.SpecObjID = L.SpecObjID  WHERE   (S.class = 'GALAXY' or S.class = 'QSO') and SNmedian > 10 and   L.h_beta_flux > 3* L.h_beta_flux_err and  L.h_alpha_flux > 3* L.h_alpha_flux_err and  L.oiii_5007_flux > 3* L.oiii_5007_flux_err and   L.nii_6584_flux > 3* L.nii_6584_flux and   L.sii_6717_flux > 3* L.sii_6717_flux and   (S.z BETWEEN 0.01 and 0.5) and   S.zwarning = 0,0,,1
2020,12,19,11,56,35,2499090876,12/19/2020 11:56:36 AM,2175,104.168.34.155,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.513,2E-3,1,SELECT count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN GalSpecLine AS L ON s.SpecObjID = L.SpecObjID  WHERE   (S.class = 'GALAXY' or S.class = 'QSO') and SNmedian > 10 and   L.h_beta_flux > 5* L.h_beta_flux_err and  L.h_alpha_flux > 5* L.h_alpha_flux_err and  L.oiii_5007_flux > 5* L.oiii_5007_flux_err and   L.nii_6584_flux > 5* L.nii_6584_flux and   L.sii_6717_flux > 5* L.sii_6717_flux and   (S.z BETWEEN 0.01 and 0.5) and   S.zwarning = 0,0,,1
2020,5,17,6,31,34,2401334737,5/17/2020 6:31:34 AM,2178,95.38.123.152,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,30.566,1.821,3,"select s.class, count(*) FROM SpecObjAll s JOIN PhotoObjAll p ON s.specObjID = p.specObjID WHERE p.clean = 1 and s.zWarning = 0  AND p.dered_r BETWEEN 0 AND 40  AND p.expRad_r < 30  AND p.deVRad_r < 30  AND s.z < 4 group by s.class",0,,1
2020,8,12,20,7,28,2434255128,8/12/2020 8:07:28 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.97,2E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0 ,0,,1
2020,8,12,20,5,16,2434255131,8/12/2020 8:05:16 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.973,3E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0  AND ns.sersic_n < 3 ,0,,1
2020,8,12,20,3,9,2434255141,8/12/2020 8:03:09 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.073,3E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0  AND p.deVRad_r > 1 ,0,,1
2020,8,12,20,2,6,2434255146,8/12/2020 8:02:07 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,2.1,10E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0 ,0,,1
2020,8,12,20,1,56,2434255147,8/12/2020 8:01:57 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,2.31,0.029,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND s.velDisp > 0  AND p.deVRad_r > 1 ,0,,1
2020,8,12,20,0,57,2434255152,8/12/2020 8:00:57 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.163,9E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND p.deVRad_r > 1  ,0,,1
2020,8,12,19,59,51,2434255154,8/12/2020 7:59:51 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.133,0.012,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND p.deVRad_r > 0  ,0,,1
2020,8,12,19,47,8,2434255185,8/12/2020 7:47:08 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,1.246,0.019,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND p.deVRad_r > 0  ,0,,1
2020,8,12,19,46,30,2434255186,8/12/2020 7:46:30 PM,2175,140.115.228.170,skyserver.sdss.org,SDSS4F,BestDR15,Skyserver.Search.SQL,0.746,5E-3,1,SELECT  count(*) FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN zooSpec AS Z ON Z.specobjid = s.specobjid  JOIN nsatlas AS ns ON ns.z = s.z WHERE   s.z BETWEEN 0.00 AND 0.15  AND p.fracDev_r BETWEEN 0 AND 0.1  AND Z.p_cs_debiased >= 0.8  AND s.class = 'galaxy'  AND ns.sersic_mass > 0  AND ns.sersic_n < 6  AND p.deVRad_r > 0  ,0,,1
2020,8,12,14,57,45,2434781617,8/12/2020 2:57:46 PM,2178,47.15.33.149,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,1.284,0,1,select count(*) from photoobj p join nsatlas ns on ns.nsaid=p.objid,0,,1
2020,8,12,12,26,24,2434782606,8/12/2020 12:26:25 PM,2178,47.15.33.149,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.47,0,1,"select count(*)  from specphoto s join stellarmassfspsgranearlydust sm on sm.specobjid=s.specobjid join zoospec zn on zn.specobjid=s.specobjid where s.z between 0.02 and 0.05 and s.class='galaxy' and s.petromag_z-5*log10(4.2*power(10.0,8)*s.z)<-19.5  and zn.uncertain=0   /*s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.75*/  and s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.24",0,,1
2020,8,12,12,25,21,2434782615,8/12/2020 12:25:21 PM,2178,47.15.33.149,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.453,0,1,"select count(*)  from specphoto s join stellarmassfspsgranearlydust sm on sm.specobjid=s.specobjid join zoospec zn on zn.specobjid=s.specobjid where s.z between 0.02 and 0.05 and s.class='galaxy' and s.petromag_z-5*log10(4.2*power(10.0,8)*s.z)<-19.5  and zn.uncertain=0  and s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.75  /*s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.24*/",0,,1
2020,8,12,8,3,38,2434783743,8/12/2020 8:03:39 AM,2178,47.15.49.150,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.483,0,1,"select count(*) from specphoto s join stellarmassfspsgranearlydust sm on sm.specobjid=s.specobjid join zoospec zn on zn.specobjid=s.specobjid where s.z between 0.02 and 0.05 and s.class='galaxy' and s.petromag_z-5*log10(4.2*power(10.0,8)*s.z)<-19.5  and zn.uncertain=0  and s.modelmag_u-s.modelmag_r>=0.25*sm.logmass-0.75 and  s.modelmag_u-s.modelmag_r<=0.25*sm.logmass-0.24  ",0,,1
2020,8,12,8,0,11,2434783748,8/12/2020 8:00:12 AM,2178,47.15.49.150,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.454,0,1,"select count(*) from specphoto s join stellarmassfspsgranearlydust sm on sm.specobjid=s.specobjid join zoospec zn on zn.specobjid=s.specobjid where s.z between 0.02 and 0.05 and s.class='galaxy' and s.petromag_z-5*log10(4.2*power(10.0,8)*s.z)<-19.5  and zn.uncertain=0  and /*s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.75*/   s.modelmag_u-s.modelmag_r=0.25*sm.logmass-0.24  ",0,,1
2020,12,7,9,46,16,2467457287,12/7/2020 9:46:17 AM,2178,77.2.42.216,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.233,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < 21.83  AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND p.petrorad_r < 3 and petrorad_g<3,0,,1
2020,12,7,9,36,34,2467457306,12/7/2020 9:36:35 AM,2178,77.2.42.216,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.636,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < 21.83 - 0.47 * (1.995+P.g+5 * log(P.petroR50_g) - 1.995+P.r+5 * log(P.petroR50_r)) AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND p.petrorad_r < 3 and petrorad_g<3,0,,1
2020,12,6,20,8,52,2467116099,12/6/2020 8:08:52 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.25,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND p.petrorad_r < 3 and petrorad_g<3,0,,1
2020,12,6,20,8,40,2467116100,12/6/2020 8:08:40 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.22,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND p.petrorad_r < 5 and petrorad_g<5,0,,1
2020,12,6,20,8,12,2467116102,12/6/2020 8:08:13 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.246,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND p.petrorad_r < 5,0,,1
2020,12,6,19,58,21,2467116131,12/6/2020 7:58:22 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.237,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 and P.g > 0 and P.r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < (21.83 - 0.47 * (1.995+P.g+5 * log(P.petroR50_g) - 1.995+P.r+5 * log(P.petroR50_r))),0,,1
2020,12,6,19,57,37,2467116133,12/6/2020 7:57:38 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.253,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND (s.subclass='STARBURST' or s.subclass='STARFORMING') AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < (21.83 - 0.47 * (1.995+P.g+5 * log(P.petroR50_g) - 1.995+P.r+5 * log(P.petroR50_r))),0,,1
2020,12,6,19,53,35,2467116150,12/6/2020 7:53:36 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.387,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < (21.83 - 0.47 * (1.995+P.g+5 * log(P.petroR50_g) - 1.995+P.r+5 * log(P.petroR50_r))),0,,1
2020,12,6,19,47,38,2467116162,12/6/2020 7:47:38 PM,2178,77.7.95.77,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.61,0,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 ,0,,1
2020,12,29,14,8,0,2500392362,12/29/2020 2:08:00 PM,2178,121.195.114.249,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SearchForm,0.534,0,1,select count(*) as count from galaxy g join specobj as s on s.bestobjid=g.objid join twomassxsc as m on m.objid=g.objid where s.z < 0.11 and m.K_M_K20FE > 13.5,0,,1
2020,12,4,20,30,20,2466188802,12/4/2020 8:30:20 PM,2178,77.7.68.174,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.37,0.261,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND P.g > -19.12 +( 1.72 * ( P.g - P.r ) ) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 ,0,,1
2020,12,4,20,27,5,2466188813,12/4/2020 8:27:05 PM,2178,77.7.68.174,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.343,0.253,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND (1.995+P.g+5 * log(P.petroR50_g)) < (21.83 - 0.47 * (1.995+P.g+5 * log(P.petroR50_g) - 1.995+P.r+5 * log(P.petroR50_r))) AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 ,0,,1
2020,12,4,20,23,16,2466188826,12/4/2020 8:23:17 PM,2178,77.7.68.174,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.387,0.273,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND nii_6584_flux > 0 and h_alpha_flux > 0 and P.petroR50_g > 0 and P.petroR50_r > 0 AND s.z > 0.003 AND (1.995 + P.g + 5 * log(P.petroR50_g)) - (1.995 + P.r + 5 * log(P.petroR50_r)) < 0.43 AND L.h_alpha_eqw < -50 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 ,0,,1
2020,12,4,20,16,8,2466188844,12/4/2020 8:16:08 PM,2178,77.7.68.174,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.327,0.248,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND s.z > 0.003 AND L.h_alpha_eqw < -50 AND nii_6584_flux > 0 and h_alpha_flux > 0 AND (9.12 + (0.73 * log (nii_6584_flux / h_alpha_flux))) < 8.43 ,0,,1
2020,12,4,16,45,53,2466082753,12/4/2020 4:45:53 PM,2178,77.7.68.174,skyserver.sdss.org,SDSS4I,BestDR16,Skyserver.Search.SQL,0.437,0.209,1,SELECT count(*) FROM PhotoObj as p  JOIN SpecObj AS s ON s.bestobjid = p.objid  JOIN galSpecLine as L ON s.specObjId=L.specObjId WHERE s.class = 'GALAXY' AND L.h_alpha_eqw < -50 ,0,,1
