objID,skyVersion,run,rerun,camcol,field,obj,mode,nChild,type,clean,probPSF,insideMask,flags,flags_u,flags_g,flags_r,flags_i,flags_z,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,petroR50_r,petroR90_r,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,cModelMag_u,cModelMag_g,cModelMag_r,cModelMag_i,cModelMag_z,cModelMagErr_u,cModelMagErr_g,cModelMagErr_r,cModelMagErr_i,cModelMagErr_z,mRrCc_r,mRrCcErr_r,mRrCcPsf_r,fracDeV_u,fracDeV_g,fracDeV_r,fracDeV_i,fracDeV_z,psffwhm_u,psffwhm_g,psffwhm_r,psffwhm_i,psffwhm_z,resolveStatus,thingId,balkanId,nObserve,nDetect,calibStatus_u,calibStatus_g,calibStatus_r,calibStatus_i,calibStatus_z,ra,dec,cx,cy,cz,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,htmID,fieldID,specObjID,size
1237667288886543168,2,5079,301,4,52,832,1,0,3,0,0,16,281543964754688,18014398652121345,9007199389123841,8421633,4503874916368384,134251009,24.72719,23.72949,22.76641,21.64878,21.42387,0.9997285,0.2804176,0.2421089,0.1377199,0.3915402,26.61903,21.50383,21.43063,20.60023,23.26173,1.771756,0.2945362,0.4278969,0.3513339,5.084312,4.436574,6.45966,26.02801,21.87263,21.46572,20.17776,20.02711,1.692377,0.2107249,0.2508916,0.1238847,0.4394711,24.98119,19.92709,21.66019,20.17766,20.5919,0.97438,0.1707218,0.2492913,0.1238847,0.3946072,6.494828,3.168236,4.969758,1,1,1,1,0,1.548333,1.464358,1.470225,1.374474,1.215093,257,366480581,4459330,1,1,1,1,1,1,1,157.751250956157,29.5719246887052,-0.804983881723025,0.329307084080466,0.493515749029908,0.09463007,0.07373511,0.05100961,0.03790561,0.02819481,16390936034403,1237667288886542336,0,1.80205829874926
1237667322715504875,2,5087,301,3,145,235,1,0,3,1,0,0,123216437837840,2305930970412482577,2308095084173754384,2312598683801223184,2308095084173852688,2353131080581677072,23.75529,22.7047,21.59516,21.22972,20.78167,0.6192111,0.2181875,0.08499746,0.08256096,0.1822076,23.58894,22.1997,20.90383,20.54195,20.04568,1.747226,0.4866309,0.1795456,0.1799743,0.4169015,1.088203,2.126021,23.78599,22.12965,20.81255,20.38403,20.01037,0.8512263,0.1123701,0.0574271,0.063412,0.2423176,23.87062,22.15103,20.81255,20.36427,19.92833,1.813292,0.1532605,0.07557095,0.09442291,0.3253506,11.61767,1.25113,2.603891,1,0,0,0,0,1.356038,1.297831,1.064287,0.9822339,0.9510505,257,342963207,4472633,1,1,1,24577,24577,24577,24577,173.075353641041,26.7378892651406,-0.886559597322269,0.107672467151005,0.44990968006189,0.08204696,0.06393044,0.04422678,0.03286524,0.0244457,15507534724314,1237667322715504640,0,2.41015258986629
1237668271381218123,2,5308,301,2,371,843,1,0,3,0,0,0,439804986786120,4662204649570376,9007199464456521,9007199464456521,9007199464481097,9007199456067657,21.70879,25.40449,24.95955,24.04437,22.63837,0.2161229,0.4520404,0.5373712,0.5010519,0.5423295,22.10528,23.64492,24.85361,23.92149,23.52115,0.4111057,0.6029247,1.459293,1.425128,1.233546,-9999,-9999,21.52259,25.08247,25.11828,23.63525,22.81994,0.1309725,0.5985107,0.6968481,0.608447,0.7648504,21.52236,22.51982,25.16747,22.54921,21.54702,0.1309729,0.8580685,0.5687283,0.7775006,1.39079,-9999,-9999,2.147498,0,0,0,0,1,1.219879,1.083714,0.9663661,0.795054,0.8858546,257,192199739,4697671,2,1,24577,24577,24577,24577,24577,247.544643073623,8.9123415752305,-0.377351829414374,-0.913019387484347,0.154923190372948,0.2974085,0.2317387,0.1603158,0.1191318,0.08861217,14527327692069,1237668271381217280,0,0
1237663783118701197,2,4263,301,2,40,653,1,0,3,1,0,0,175928571462416,2251799947935761,2392812582765840,6755674730037520,2252074960060432,11258999202701841,23.62645,23.20185,22.65128,22.15673,22.17977,0.4887911,0.214979,0.1511419,0.143473,0.4189654,22.11642,22.03291,21.45447,21.49994,22.79706,0.7074558,0.3307451,0.3159856,0.4995468,3.036288,1.657129,3.990674,22.34141,22.23464,21.3263,20.89099,21.07693,0.4262709,0.1950514,0.1396852,0.1358216,0.5375756,19.88229,22.80748,21.5388,21.3444,21.41897,0.2587071,0.1915747,0.1423609,0.1298123,0.3850192,9.446515,2.364912,1.841411,1,0.1947625,0.4622351,0,0,1.174217,1.101137,0.8946342,0.8464667,0.9351898,257,77604864,4212364,18,14,24577,24577,24577,24577,24577,348.74180357365,-0.721577319438493,0.980679585665416,-0.195215143690848,-0.0125935671225377,0.1814361,0.1413737,0.0978017,0.07267714,0.05405844,12704748189236,1237663783118700544,0,2.17330567147295
1237664089145540898,2,4334,301,4,199,290,1,0,3,0,0,0,457465859019024,9007199288311825,9007199397777681,9147936919683345,4503874807267344,9008298909110545,23.90812,24.92068,24.19751,23.2703,23.25302,0.5468267,0.5144817,0.6336995,0.3034732,0.5395665,24.32895,24.77265,24.44669,23.23143,23.03485,1.282849,0.9409295,1.075911,0.7496422,1.070637,0.4251012,1.144132,24.18305,24.81285,24.49368,22.91633,23.24449,0.8233315,0.6308101,0.7707418,0.3363402,0.7207758,24.12739,24.75091,24.22993,22.91642,23.20767,2.080706,1.284354,2.161099,1.886757,3.970334,1.108858,-1000,1.967582,1,0,1,0,0,1.06594,1.15648,0.9249776,0.8889015,1.116845,257,322983252,2069608,2,1,24577,24577,24577,24577,24577,71.4597894327358,24.4053213358219,0.289557990452448,0.863383468764561,0.41318900763357,4.311421,3.35943,2.324039,1.72701,1.284578,16585136366408,1237664089145540608,0,0.744599808921759
1237664290462827705,2,4381,301,3,57,1209,1,0,3,0,0,0,281543964623104,9007199397347585,9007199397347585,9007199397347585,9007199388960001,4503874773712896,24.20901,24.43596,24.8858,24.67669,21.10415,0.6033332,0.3890079,0.4850448,0.4446607,0.1757484,25.07306,25.90353,27.39665,26.35127,21.03864,1.931538,1.221581,1.470549,0.7011799,0.7442479,-9999,-9999,24.84111,24.51104,25.1109,25.18048,20.75723,0.8627668,0.5541606,0.6901711,0.5248573,0.189362,24.25421,24.46499,25.07994,24.87443,20.80628,0.7433382,0.4992614,0.6572496,0.465721,0.2246187,-9999,-9999,1.519392,1,1,0,1,0.7575676,1.051105,1.02233,0.812791,0.8152052,0.8319349,257,242810482,2112523,2,1,1,24577,24577,24577,24577,179.121773203791,14.7747666000143,-0.966822208024172,0.0148205623596015,0.255019938441312,0.1287835,0.1003472,0.06941973,0.0515863,0.03837073,15420830157851,1237664290462826496,0,0
1237664338783044498,2,4392,301,5,85,914,1,0,3,0,0,0,281543964623616,9007199388960001,134251777,9007199397347585,4503874907931136,134218241,23.87302,23.98338,23.01023,21.72834,21.59015,0.6075993,0.3090822,0.2426071,0.1230781,0.3544089,22.2935,22.5588,22.39693,20.79884,20.70757,0.707221,0.4863822,0.5392047,0.3192974,0.7031611,1.166848,1.93605,23.34124,22.99107,22.08522,20.76011,20.52647,0.8124778,0.2845566,0.2196444,0.1147674,0.3147644,21.49059,21.89661,22.07331,20.91242,20.14596,0.5800928,0.2688823,0.2368165,0.1534263,0.3441419,111.6513,-1000,3.620474,1,1,0,0.5194218,0.1758809,1.451951,1.20623,1.254721,1.081889,1.125375,257,401783473,2127383,1,1,16385,24577,24577,24577,24577,157.639349577594,34.7231619920753,-0.760112106558355,0.312685060902814,0.569611831119775,0.06181863,0.04816866,0.03332286,0.02476245,0.01841872,16395454857221,1237664338783043584,0,7.47165537231781
1237664817670455576,2,4504,301,1,63,280,1,0,3,1,0,0,2450547278080,9007199397380353,275146375168,4503874773745664,275146375168,275146375168,24.54297,22.90149,21.66843,21.04606,20.52678,0.9522282,0.1656166,0.0838341,0.06948425,0.1437456,19.65681,22.93576,21.06045,20.62823,20.04063,0.08643494,0.8212415,0.1835985,0.2168589,0.4621304,1.313813,3.549151,24.31003,22.39104,21.09302,20.44463,19.91983,1.372996,0.1709469,0.08013045,0.06484751,0.1434368,20.10121,22.51089,21.09474,20.54925,20.03797,0.7267277,0.1583444,0.1114913,0.06904891,0.1670914,8.9882,1.274797,4.505682,0,0,0.9827263,0.6541291,0.9695966,1.695001,1.394402,1.399742,1.290047,1.216397,257,401904285,2341510,1,1,1,24577,24577,24577,24577,165.001887966225,34.793773214688,-0.793236137386464,0.21251896793193,0.570624323538131,0.0758409,0.05909471,0.04088145,0.0303793,0.02259662,15487694002522,1237664817670455296,0,2.11992926623545
1237664818205950221,2,4504,301,2,42,269,1,0,3,0,0,0,281543964623104,4503874773712896,9007199397347585,9007199397347585,9007199397347585,9007199388960001,22.05268,25.41188,24.96648,24.78279,22.69079,0.1952765,0.5108351,0.6717474,0.5914343,0.53178,22.58346,25.41086,22.8341,23.20554,22.82791,0.9147035,1.961849,1.025163,1.535783,2.158288,4.523822,4.563123,21.70202,26.05069,23.93941,24.68891,23.37059,0.2086487,0.6099123,0.812529,0.9946227,0.7941942,21.70226,25.42013,21.70338,21.62834,22.74832,0.2086479,0.5221131,0.5408803,1.482134,0.620733,-9999,-9999,3.853857,0,1,0,0,1,1.53741,1.230586,1.294409,1.178904,1.102352,257,400026375,2342473,1,1,1,24577,24577,24577,24577,161.253336918746,34.4742583761573,-0.780646239347633,0.264942987710416,0.566035919580618,0.0703276,0.05479879,0.03790955,0.02817086,0.02095394,16397449360329,1237664818205949952,0,0
1237665103833793914,2,4570,301,6,233,1402,1,0,3,0,0,0,281543964623616,9007199397347585,9007199397347585,9007199397380353,4503874916319744,9007199388960001,25.38407,25.6106,23.39466,22.4477,21.93871,0.8791918,0.4878312,0.2748562,0.1907955,0.40989,26.68419,25.41438,23.09505,22.15147,20.76813,1.213301,1.2105,0.5960466,0.4392998,0.601732,0.817922,1.581787,25.49339,25.7677,23.0696,22.22381,21.60664,0.9717633,0.5578859,0.2775967,0.2061281,0.4137127,25.57605,25.676,22.89271,22.22374,18.54159,0.7772944,0.5583289,0.3863662,0.2515626,0.2871526,12.80955,-1000,2.392802,1,1,0,1,1,1.497419,1.308994,1.019799,1.051057,1.144428,257,298508336,2675528,3,1,24577,24577,24577,24577,24577,243.420278310522,21.3502231892902,-0.416735712207409,-0.832938174200098,0.364067774090471,0.333936,0.2602006,0.1800056,0.1337635,0.09949543,14466211523254,1237665103833792512,0,2.53076609942885
1237665565540876797,2,4678,301,2,204,509,1,0,3,1,0,0,34695414344,9007199724535881,275222003784,4503874840854600,275213484616,275347701832,24.73082,22.28177,22.05465,21.54907,20.81742,0.877907,0.07593396,0.08450244,0.08373114,0.1661333,22.82849,22.30584,22.20187,21.7885,21.61787,0.5263091,0.1302114,0.1766225,0.1949735,0.5622376,0.5699452,0.9110292,24.76234,22.24705,21.97408,21.4858,20.7513,0.91237,0.08108601,0.08646409,0.08729102,0.1712557,20.83733,22.19968,21.97407,21.53935,20.11836,0.4835852,0.07948209,0.08646413,0.08680812,0.1629553,3.147174,0.4403977,2.669588,1,0,0,0,0,1.384313,1.173576,1.077376,1.060176,1.163967,257,262331221,2850564,1,1,24577,24577,24577,24577,24577,232.188243529972,17.047032488717,-0.586133630956179,-0.755318852431993,0.293156609720714,0.1844616,0.1437312,0.0994326,0.07388908,0.0549599,15215282670869,1237665565540876288,0,1.25442693719697
1237665570903623169,2,4679,301,4,113,1537,1,0,3,0,0,0,281543964623104,9007199397347585,18014398652088577,9007199397347585,4503874773712896,9007199388975105,23.86325,25.05742,23.52868,22.6212,22.75858,0.6988962,0.4729676,0.2863259,0.1848234,0.5827522,24.3811,24.35536,22.78211,22.50459,21.93558,2.123586,0.965552,0.4501268,0.4633932,1.147909,1.203828,2.320402,23.32613,24.74701,23.01361,22.18692,22.21912,0.6955091,0.6281224,0.2817363,0.1930025,0.7322889,22.69381,23.80433,22.69696,22.19303,21.37571,0.6930532,0.8154272,0.3798075,0.2318634,0.6002479,10.86518,-1000,2.400121,0,0,0,0.8248909,0,1.138161,1.165243,1.02174,0.957733,1.034562,257,489731606,2865925,1,1,24577,24577,24577,24577,24577,249.06060069596,50.7927836798552,-0.225909713052369,-0.590380572379205,0.774864879385947,0.08424903,0.06564628,0.04541379,0.03374732,0.0251018,15315941705865,1237665570903621632,0,2.33079201952758
1237666210855323588,2,4828,301,4,137,1988,1,0,3,1,0,0,35255507620112,2317102008424726801,2308095084316496144,2312598683801092112,2308095084173721616,2305843009356300305,25.13689,23.14646,22.26294,21.82383,21.99335,0.7620769,0.2057657,0.232098,0.2577501,0.7134473,25.19157,22.32876,21.60887,21.34642,21.39327,2.308906,0.3400197,0.4795067,0.6733426,1.801754,1.165378,2.39227,25.19681,22.53782,21.59838,21.04997,21.83598,1.097507,0.1522158,0.1046118,0.09903713,0.8309124,25.15023,22.49604,21.59838,20.98264,22.01229,3.48416,0.1909085,0.1366422,0.1100782,2.040854,10.80825,1.948068,3.198606,0,0,0,0,1,1.487396,1.317128,1.17917,1.082511,1.145014,257,326779831,2894504,1,1,24577,24577,24577,24577,24577,269.361593040426,24.7010139199904,-0.0101225819134732,-0.908444387684574,0.417883150916383,0.3722478,0.290053,0.2006573,0.1491099,0.1109103,14397016677667,1237666210855321600,0,2.3246769301211
1237666433654195577,2,4880,301,3,98,1401,1,0,3,0,0,0,281544233058560,9007199388991489,9007199397380353,49539871450105088,9007199388992769,9007199397380353,25.08796,24.74494,23.01822,24.3008,22.92326,0.5956108,0.3977966,0.1845632,0.4682568,0.4964126,18.23903,28.25663,19.31784,19.26723,17.75666,0.1593275,1.950954,0.1912114,0.4447272,0.4767408,18.28181,26.81251,20.12389,20.72721,19.45852,19.44108,19.47731,0.4208301,0.2905719,0.1569874,0.243915,1.081106,17.36597,21.91528,19.4728,19.66998,17.4626,0.1570503,0.2669196,0.1593747,0.2028427,0.4598017,55.27712,-1000,1.761935,0,0.1986292,0.5943034,0.01560455,0,1.017419,1.048397,0.8750573,0.8045279,0.8066094,257,313289135,3022874,2,1,24577,24577,24577,24577,24577,342.46526692798,23.1739290971437,0.876598075887057,-0.276974651026648,0.393523641017634,0.5906718,0.4602475,0.3183971,0.2366032,0.1759893,13410666265547,1237666433654194176,0,5.25723875636542
1237667107425157800,2,5037,301,2,67,680,1,0,3,0,0,0,387099262058768,9007199389123857,9007199430959377,1099553751313,4503874807300112,70369180418065,25.01364,24.21659,23.55535,22.65488,21.29641,0.6434673,0.3699028,0.8874536,0.224124,0.2533098,25.66985,24.80579,22.87914,21.64472,21.04208,1.628142,1.677883,0.7533233,0.397957,0.8575073,1.281079,1.896999,25.22738,24.14042,22.84663,21.59733,20.70401,1.1086,0.6442975,0.3958903,0.2239449,0.3054017,25.05764,24.34453,22.63439,21.5974,20.74441,0.9249855,0.9891194,0.6147639,0.4001595,0.4540707,18.39849,12.29126,1.856542,0,1,0,0,1,1.199824,1.21685,0.8987074,0.8899547,0.9419451,257,253995708,4403902,3,1,24577,24577,24577,24577,24577,123.46581609003,15.9618429194501,-0.530178654152014,0.802051853132879,0.274997126471666,0.1271487,0.09907343,0.06853854,0.05093148,0.03788367,16327623635739,1237667107425157120,0,3.033025634446
1237667551414517862,2,5140,301,5,23,102,1,0,3,0,0,0,35287753691224,9007199288709145,275179896856,4503874807267352,275179896856,9007199389356057,23.51101,23.55289,23.28705,22.17637,22.89898,0.4223683,0.2133439,0.2640891,0.1660144,0.6138752,24.2612,23.52996,23.10777,21.72996,22.98314,1.645229,0.5657734,0.6311118,0.3069958,1.734352,0.6386867,1.226017,23.63134,23.35217,23.0087,21.80443,22.90865,0.5452568,0.2190383,0.2395251,0.147062,0.6149709,23.61985,23.41282,23.0088,21.62328,22.92739,0.92682,0.5350931,0.6926533,0.4569654,1.38541,3.947845,1.8155,2.206749,1,0,0,0,0,0.9926317,0.9987987,0.979498,0.9372689,0.9381853,257,307990226,4531130,3,2,1,24577,24577,24577,24577,154.148595861363,22.5556484363234,-0.831090119355226,0.402684940305339,0.383580568279209,0.09679817,0.07542448,0.05217831,0.03877407,0.02884079,15599762545266,1237667551414517760,0,1.40496360433009
1237667781764514339,2,5194,301,2,517,547,1,0,3,1,0,0,422281453109504,9007199388991489,276857088,4503874773746944,142639361,9147936877502465,24.61295,22.66744,22.83409,22.85516,21.78645,0.9857979,0.1507348,0.1763605,0.2730677,0.4761362,26.38462,25.80879,20.8512,20.38704,20.97973,4.345096,6.471705,0.3007543,0.4771359,2.85262,4.07915,10.40395,25.71599,21.4925,21.05125,21.12001,20.45973,2.190906,0.1726029,0.160232,0.2603323,0.516851,24.99459,22.51153,21.10692,20.20592,20.98451,1.000876,0.2086225,0.1718942,0.2344928,0.3874342,3.520638,1.159667,2.429156,1,1,0.8724731,1,0,1.585091,1.613575,1.027714,1.050989,1.184483,257,299536655,4559991,1,1,24705,24577,24577,24705,24705,193.632342351371,21.5685663499632,-0.903779062550972,-0.219187264745085,0.367614402693985,0.1570818,0.1223971,0.08467373,0.06292165,0.04680215,15110166431690,1237667781764513792,0,1.32677018120373
1237667782309708887,2,5194,301,3,644,1111,1,0,3,0,0,0,422281453109504,9007199388991489,9007199388992769,9147936877477889,4503874907964672,9007199397380353,23.43498,24.20232,23.79894,22.18067,22.69585,0.5014499,0.4858581,0.5142445,0.1487173,0.6252727,25.9857,21.80848,30.74781,20.81922,24.27821,4.015146,0.5126209,0.05263681,0.319604,3.012528,-9999,-9999,23.49288,23.87338,24.20559,21.75787,22.66142,0.7031543,0.507406,0.7419121,0.1509445,0.8672864,23.311,21.32821,23.87619,21.75774,22.19966,0.5596367,0.3396153,0.4524965,0.1509451,0.9937123,-9999,-9999,2.556799,1,1,0,1,0.993163,1.243504,1.388138,1.054418,0.9252039,1.095569,257,283653238,4565388,1,1,24577,24577,24577,24577,24577,213.844328348003,19.5439703973669,-0.782701503274432,-0.52485038036899,0.33453017053544,0.1621141,0.1263182,0.08738636,0.06493744,0.04830152,15237457610219,1237667782309707776,0,0
1237668270822523710,2,5308,301,1,38,830,1,0,3,1,0,0,281543964623104,9007199388992769,8421633,4503874773745664,275146375168,134251777,25.24716,23.43853,22.40059,21.87861,21.21507,0.6145304,0.2197244,0.1139565,0.1096253,0.2432781,26.57413,24.19587,21.57524,20.81061,20.30768,0.7958642,1.31228,0.2437321,0.2039386,0.4661963,1.01913,3.166099,26.32245,22.70582,21.40921,20.87991,20.39113,0.5488508,0.2408467,0.1072296,0.1039266,0.252765,25.65957,23.01714,21.49899,20.75727,20.05143,0.4761633,0.2072926,0.1140617,0.1037408,0.239417,6.266467,1.137127,2.038085,0,0,0.6816654,1,1,1.318975,1.136552,0.9412602,0.8961422,1.08982,257,275659942,4619232,3,3,24577,24577,24577,24577,24577,197.063073876574,18.7071268797261,-0.905478147130755,-0.277922782573512,0.32073080923923,0.1305484,0.1017225,0.07037113,0.05229329,0.0388966,15112756828430,1237668270822522880,0,1.77009421986817
1237668680463027264,2,5403,301,4,160,3136,1,0,3,1,0,0,281543964623104,9007199397380353,9007199388992769,4503874782134528,142639105,9007199389016065,25.6615,24.21554,22.77628,22.65155,21.53303,0.5997238,0.3524527,0.1745631,0.2462576,0.3831089,22.00051,23.00946,22.1535,21.06629,22.70838,0.7093175,0.6424782,0.3905094,0.3315239,4.032845,1.093614,3.52884,25.918,23.66212,22.11587,22.03106,20.77969,0.7891264,0.3951068,0.1692905,0.2593751,0.3807811,25.87978,21.68081,22.14238,21.51026,20.94367,0.5034537,0.4237854,0.1958547,0.2590484,0.3584346,8.776958,2.986235,2.960017,1,1,0.8498192,1,0.2063077,1.386594,1.249844,1.134415,1.023475,0.9716693,257,431965466,4812381,1,1,24577,24577,24577,24577,24577,284.841844426547,39.8618434707316,0.196620100387915,-0.741982654495976,0.640938590311546,0.5432926,0.4233299,0.2928577,0.2176246,0.1618727,14027066838849,1237668680463024128,0,2.094869741246
1237669516904562765,2,5598,301,2,109,77,1,0,3,0,0,0,35253361705236,9007199389122581,275155288340,4503874782658580,275147948048,275146899476,23.99391,22.94172,21.50445,20.9843,20.20883,0.6471877,4.735813,3.082371,2.953146,2.146232,24.22671,21.85218,20.57854,20.09716,19.6825,2.813014,6.972059,5.81829,5.910157,5.577699,0.9582626,2.297737,23.82246,22.12066,20.61946,20.10812,19.59971,0.9891567,0.1325993,0.04904888,0.04356071,0.08896117,23.85683,21.90744,20.59164,20.03911,19.71054,1.350717,0.2222783,0.05512809,0.05187397,0.1265509,6.597966,0.521973,1.457497,0,0,0.0950977,0.3964279,1,1.084254,0.9486995,0.7960177,0.7482585,0.8344026,257,171033493,7088400,2,2,1,16385,24577,24577,24577,359.071676531036,6.82576921171718,0.992781830497992,-0.0160867577956164,0.118850550089942,0.2911114,0.226832,0.1569213,0.1166094,0.08673595,13201430419460,1237669516904562688,0,1.81631023194217
1237668272987702058,2,5308,301,5,308,810,1,0,3,1,0,0,68989092608,9007199389123841,275280594176,4503874773745664,275155812608,9007199388992001,23.48696,23.1085,22.01087,21.68039,21.46645,0.4327789,0.1472531,0.09087884,0.1198212,0.3161717,21.6223,21.64599,21.44407,21.44211,20.45497,0.3349566,0.1730023,0.2119513,0.4386373,0.5501173,0.9300913,1.631253,22.65062,22.39313,21.28501,20.95699,20.59011,0.3589017,0.1312561,0.07990227,0.1055863,0.2571344,20.10189,20.70022,21.28501,20.90992,20.25362,0.2283847,0.1106767,0.07990227,0.1054265,0.3057318,8.888317,1.162572,2.762351,0,0.5118843,0,0,0,1.236534,1.094748,1.095871,1.117213,1.093751,257,225904052,4624595,2,2,24577,24577,24577,24577,24577,238.779246393441,13.0046530157641,-0.505042394817916,-0.833242819556609,0.225030182628768,0.1970973,0.1535769,0.1062438,0.07895052,0.05872468,14471825594822,1237668272987701248,0,2.10811730083436
1237668367998451941,2,5330,301,6,73,229,1,0,3,1,0,0,68987912704,142639617,275154763776,4503874773745664,275297370112,275146375168,22.24989,20.11206,19.19025,18.72501,18.39614,0.2161101,0.02044937,0.01684283,0.01903485,0.03087493,21.06557,19.26286,18.30091,17.85045,17.51843,0.3508794,0.02562048,0.01886099,0.02183422,0.05538525,1.297271,3.861774,21.43912,19.24044,18.26731,17.84335,17.57439,0.2012884,0.01341636,0.009166177,0.009877412,0.02491774,21.18349,19.20726,18.26731,17.78111,17.39993,0.1928909,0.01341269,0.009166177,0.009865268,0.02485758,6.93174,0.07614617,2.513234,1,1,1,1,0.9569119,1.218049,1.148938,1.045353,1.134754,1.309744,257,239961216,4715411,4,4,16385,24577,24577,24577,24577,240.216516511838,14.5087932775469,-0.480882874057918,-0.840230379049831,0.250528584316388,0.2031129,0.1582642,0.1094864,0.08136015,0.060517,14479171816422,1237668367998451712,0,1.86168475902421
1237668588651545388,2,5382,301,1,60,812,1,0,3,1,0,0,140806476398848,9007199389091073,275154731264,4503874773712896,45036271420047360,9147936877446401,24.85692,22.75873,22.79734,22.15293,22.28335,0.9616445,0.1447256,0.1865115,0.1502833,0.5909285,24.7076,22.99557,22.80825,22.19592,21.87445,2.114989,0.492873,0.503242,0.5474991,1.1074,0.5787283,0.8336577,25.48053,22.58042,22.52273,21.84116,21.98652,0.8400431,0.147816,0.1904628,0.1521212,0.5611599,25.35869,22.47541,22.52265,21.56268,19.65149,0.8708513,0.143254,0.1968113,0.1441106,0.7426265,3.758302,1.277699,1.935999,0,0,0,0,0,1.367061,1.127307,0.9175153,0.8715553,0.9372105,257,255848685,4748622,2,2,1,1,24577,24577,8193,190.383501042181,16.3665105173598,-0.943765850588274,-0.172932539320516,0.281780687960603,0.09174983,0.07149085,0.04945704,0.03675188,0.02733665,15072507773906,1237668588651544576,0,1.37082132529398
