SPECOBJID,RUN2D,RUN1D,PLATE,MJD,FIBERID,RA,DEC,Z_NOQSO,Z_ERR_NOQSO,CLASS_NOQSO,Chabrier_MILES_age_lightW,Chabrier_MILES_age_lightW_up_1sig,Chabrier_MILES_age_lightW_low_1sig,Chabrier_MILES_age_lightW_up_2sig,Chabrier_MILES_age_lightW_low_2sig,Chabrier_MILES_metallicity_lightW,Chabrier_MILES_metallicity_lightW_up_1sig,Chabrier_MILES_metallicity_lightW_low_1sig,Chabrier_MILES_metallicity_lightW_up_2sig,Chabrier_MILES_metallicity_lightW_low_2sig,Chabrier_MILES_age_massW,Chabrier_MILES_age_massW_up_1sig,Chabrier_MILES_age_massW_low_1sig,Chabrier_MILES_age_massW_up_2sig,Chabrier_MILES_age_massW_low_2sig,Chabrier_MILES_metallicity_massW,Chabrier_MILES_metallicity_massW_up_1sig,Chabrier_MILES_metallicity_massW_low_1sig,Chabrier_MILES_metallicity_massW_up_2sig,Chabrier_MILES_metallicity_massW_low_2sig,Chabrier_MILES_total_mass,Chabrier_MILES_total_mass_up_1sig,Chabrier_MILES_total_mass_low_1sig,Chabrier_MILES_total_mass_up_2sig,Chabrier_MILES_total_mass_low_2sig,Chabrier_MILES_spm_EBV,Chabrier_MILES_nComponentsSSP,Chabrier_ELODIE_age_lightW,Chabrier_ELODIE_age_lightW_up_1sig,Chabrier_ELODIE_age_lightW_low_1sig,Chabrier_ELODIE_age_lightW_up_2sig,Chabrier_ELODIE_age_lightW_low_2sig,Chabrier_ELODIE_metallicity_lightW,Chabrier_ELODIE_metallicity_lightW_up_1sig,Chabrier_ELODIE_metallicity_lightW_low_1sig,Chabrier_ELODIE_metallicity_lightW_up_2sig,Chabrier_ELODIE_metallicity_lightW_low_2sig,Chabrier_ELODIE_age_massW,Chabrier_ELODIE_age_massW_up_1sig,Chabrier_ELODIE_age_massW_low_1sig,Chabrier_ELODIE_age_massW_up_2sig,Chabrier_ELODIE_age_massW_low_2sig,Chabrier_ELODIE_metallicity_massW,Chabrier_ELODIE_metallicity_massW_up_1sig,Chabrier_ELODIE_metallicity_massW_low_1sig,Chabrier_ELODIE_metallicity_massW_up_2sig,Chabrier_ELODIE_metallicity_massW_low_2sig,Chabrier_ELODIE_total_mass,Chabrier_ELODIE_total_mass_up_1sig,Chabrier_ELODIE_total_mass_low_1sig,Chabrier_ELODIE_total_mass_up_2sig,Chabrier_ELODIE_total_mass_low_2sig,Chabrier_ELODIE_spm_EBV,Chabrier_ELODIE_nComponentsSSP
613648471521519616,26,,545,52202,120,121.89538,40.38391,0.1505496,2.789122E-05,GALAXY,3.979792E+09,5.279229E+09,1.780746E+09,8.627778E+09,7.811791E+08,1.178722,1.318373,1.125522,1.996677,0.8728207,7.078449E+09,8.927648E+09,2.030637E+09,1.222622E+10,1.530854E+09,0.6666695,1.438074,0.4937686,1.996677,0.2610173,2.914823E+10,3.453575E+10,1.538012E+10,4.830385E+10,9.393983E+09,0.2966667,3,3.32735E+09,4.87704E+09,2.32755E+09,5.37694E+09,1.32775E+09,1.497924,1.544474,1.258523,1.750626,0.9193709,5.37694E+09,7.72647E+09,3.17738E+09,9.77606E+09,2.52751E+09,1.145472,1.597675,0.8395705,1.996677,0.6533695,2.909246E+10,3.763325E+10,2.116172E+10,4.617404E+10,1.567121E+10,0.1266667,4
613679532725004288,26,,545,52202,233,120.78004,40.279467,0.1312701,2.700583E-05,GALAXY,4.929381E+09,6.128861E+09,4.379619E+09,6.978492E+09,4.329641E+09,0.8528706,0.9592712,0.6932697,1.025771,0.5137187,6.228817E+09,7.078449E+09,4.879402E+09,8.327907E+09,4.579532E+09,0.6799696,0.8329205,0.5935192,0.9991714,0.5004186,4.638493E+10,5.637868E+10,4.138805E+10,6.887088E+10,3.722398E+10,0.11,5,6.32675E+09,9.97602E+09,4.97702E+09,1.297542E+10,3.77726E+09,0.75312,1.032422,0.5004186,1.331673,0.3740679,9.0762E+09,1.15757E+10,6.77666E+09,1.222557E+10,4.47712E+09,0.4405683,0.8329205,0.3341677,0.9526212,0.2876174,4.541642E+10,7.558554E+10,3.852062E+10,1.005828E+11,3.076285E+10,0.14,4
613696300277327872,26,,545,52202,294,120.12637,39.86137,-9.90655E-05,1.871565E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
613727361480812544,26,,545,52202,407,121.24389,40.96056,0.3201646,9.714947E-05,GALAXY,1.362561E+10,1.467516E+10,1.237615E+10,1.497503E+10,1.047698E+10,1.704075,1.710725,1.571075,1.837076,1.431424,1.472513E+10,1.497503E+10,1.347568E+10,1.497503E+10,1.232617E+10,1.943477,1.956777,1.664175,1.976727,1.424774,5.15225E+11,5.15225E+11,4.426524E+11,5.485692E+11,3.818483E+11,0.01666667,2,1.387524E+10,1.497502E+10,8.67628E+09,1.497502E+10,4.47712E+09,1.331673,1.664175,1.045722,1.996677,0.9193709,1.462509E+10,1.497502E+10,1.162569E+10,1.497502E+10,5.12699E+09,1.763926,1.890276,1.211973,1.996677,0.9459711,4.598501E+11,4.762231E+11,2.940737E+11,4.782697E+11,1.323904E+11,0.04666667,3
613758422684297216,26,,545,52202,520,121.73837,40.486938,0.1250435,3.852193E-05,GALAXY,9.277496E+09,1.132661E+10,6.978492E+09,1.397546E+10,5.329207E+09,1.105572,1.497924,0.8329205,1.584375,0.5004186,1.147654E+10,1.302587E+10,9.877236E+09,1.397546E+10,8.078016E+09,0.8395705,1.105572,0.6400694,1.338323,0.5004186,7.341341E+10,8.608082E+10,5.712674E+10,9.995466E+10,4.626895E+10,0.02666667,4,3.47732E+09,6.02681E+09,2.77746E+09,7.72647E+09,1.97762E+09,0.6334193,1.092272,0.6267693,1.378224,0.4937686,4.37714E+09,8.37634E+09,2.92743E+09,8.37634E+09,2.37754E+09,0.9127209,1.172072,0.4937686,1.172072,0.4405683,2.928114E+10,4.495785E+10,2.426459E+10,5.310974E+10,1.924804E+10,0.1,2
613789483887781888,26,,545,52202,633,123.00265,40.655519,-0.0001702259,6.103614E-06,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
614746333932185600,26,,546,52205,18,123.87071,41.560261,-0.0001732592,1.75894E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
614763101484509184,26,,546,52205,79,123.87889,41.784484,0.125541,1.962255E-05,GALAXY,1.197633E+10,1.317581E+10,9.477409E+09,1.397546E+10,6.478709E+09,1.318373,1.624275,1.178722,1.996677,1.125522,1.362561E+10,1.38755E+10,1.147654E+10,1.442526E+10,9.627344E+09,1.557775,1.996677,1.371573,1.996677,1.078972,8.867448E+10,9.585111E+10,7.387268E+10,9.854235E+10,5.503402E+10,0.12,3,6.42673E+09,8.47632E+09,3.97722E+09,1.097582E+10,2.17758E+09,1.092272,1.497924,0.75312,1.996677,0.5004186,6.87664E+09,9.67608E+09,3.92723E+09,1.10758E+10,2.02761E+09,1.019122,1.438074,0.6666695,1.996677,0.4937686,3.991458E+10,4.820249E+10,2.794315E+10,6.109479E+10,1.781349E+10,0.1233333,2
614794162687993856,26,,546,52205,192,122.78498,42.209538,0.3824331,6.962724E-05,GALAXY,1.122665E+10,1.232617E+10,9.027604E+09,1.34257E+10,7.328341E+09,1.710725,1.850376,1.591025,1.996677,1.477974,1.397546E+10,1.497503E+10,1.277598E+10,1.497503E+10,1.092678E+10,1.996677,1.996677,1.730675,1.996677,1.318373,4.388762E+11,4.861764E+11,3.698968E+11,4.861764E+11,2.752964E+11,0.16,3,1.462509E+10,1.497502E+10,1.277546E+10,1.497502E+10,9.47612E+09,1.138822,1.318373,1.138822,1.624275,0.8728207,1.487504E+10,1.497502E+10,1.232555E+10,1.497502E+10,8.97622E+09,1.404824,1.724025,0.9991714,1.996677,0.9991714,4.671562E+11,5.196029E+11,3.916329E+11,5.636581E+11,2.594673E+11,0.05333333,3
614825223891478528,26,,546,52205,305,121.3896,41.894691,1.915699,0.0007302105,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
614856285094963200,26,,546,52205,418,123.14394,43.397694,1.051378,0.0008728264,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
614887346298447872,26,,546,52205,531,123.91943,43.090146,0.0005106856,3.969399E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
300682097436157952,26,,267,51608,243,147.47546,-1.1815886,0.0001258202,1.407556E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
300713158639642624,26,,267,51608,356,147.34962,0.39104812,0.3739074,0.0001103959,GALAXY,9.927214E+09,1.127663E+10,3.030204E+09,1.497503E+10,1.181006E+09,0.75312,1.624275,0.6267693,1.664175,0.4006681,1.34257E+10,1.492505E+10,3.979792E+09,1.497503E+10,9.810925E+08,0.8728207,1.983377,0.5004186,1.996677,0.4139681,2.858636E+11,3.153598E+11,1.131004E+11,3.59604E+11,3.093259E+10,0.2533333,4,1.272547E+10,1.497502E+10,1.092583E+10,1.497502E+10,7.47652E+09,1.092272,1.092272,0.5004186,1.092272,0.4538684,1.397522E+10,1.497502E+10,1.087584E+10,1.497502E+10,8.72627E+09,1.005821,1.012471,0.4937686,1.504574,0.4738185,4.168473E+11,4.457202E+11,3.146817E+11,4.612671E+11,2.214001E+11,0.04333333,2
300744219843127296,26,,267,51608,469,148.06682,0.64561747,0.4481061,0.0001140726,GALAXY,8.028038E+09,1.127663E+10,6.028904E+09,1.127663E+10,4.479576E+09,1.750626,1.770576,1.497924,1.996677,1.165422,1.102674E+10,1.372557E+10,9.227518E+09,1.497503E+10,7.978059E+09,1.996677,1.996677,1.517874,1.996677,0.9925213,4.619324E+11,6.029598E+11,3.760897E+11,6.305522E+11,2.565229E+11,0.21,3,1.302541E+10,1.497502E+10,9.47612E+09,1.497502E+10,3.97722E+09,1.338323,1.664175,1.258523,1.996677,0.9193709,1.447512E+10,1.497502E+10,1.232555E+10,1.497502E+10,4.27716E+09,1.817126,1.996677,1.238573,1.996677,0.9459711,7.244068E+11,7.570864E+11,4.923822E+11,7.570864E+11,2.113383E+11,0,2
300775281046611968,26,,267,51608,582,148.92037,0.54011713,0.04658309,6.399937E-06,GALAXY,1.530854E+09,4.729467E+09,8.811358E+08,5.129294E+09,1.314608E+08,0.6999197,1.005821,0.6533695,1.331673,0.5868691,4.829424E+09,1.477511E+10,3.629944E+09,1.477511E+10,5.312875E+08,0.03491601,0.5469689,0.02826597,1.870326,0.02161593,6.28764E+08,1.568552E+09,4.309138E+08,2.013715E+09,1.341385E+08,0.06,4,2.801E+07,7.7786E+08,2.801E+07,1.37774E+09,2.801E+07,0.8462206,1.012471,0.8063203,1.092272,0.6666695,7.8E+07,1.072587E+10,2.801E+07,1.272547E+10,2.801E+07,0.580219,1.358273,0.2809674,1.850376,0.2809674,3.701824E+07,1.968534E+08,3.701824E+07,4.632453E+08,3.701824E+07,0,3
301760718762436608,26,,268,51633,71,150.301,-0.006601762,0.03264355,9.332803E-06,GALAXY,1.280962E+09,3.579966E+09,1.814392E+08,5.129294E+09,1.814392E+08,1.085622,1.251873,0.9592712,1.331673,0.75312,3.929814E+09,1.22762E+10,1.530854E+09,1.437529E+10,2.813958E+08,0.4871185,1.325023,0.214467,1.963427,0.1213665,3.513418E+08,1.457026E+09,1.302049E+08,1.844016E+09,1.302049E+08,0.2533333,5,6.42673E+09,1.002601E+10,5.02701E+09,1.002601E+10,1.0778E+09,0.5469689,0.6666695,0.4538684,0.9991714,0.3740679,1.287544E+10,1.492503E+10,8.0764E+09,1.492503E+10,1.77766E+09,0.4139681,0.8129703,0.2543672,0.9991714,0.05486612,2.016625E+09,2.721188E+09,1.312061E+09,3.014757E+09,4.313559E+08,0.09,4
301791779965921280,26,,268,51633,184,149.79412,-0.19998302,0.1673396,3.67221E-05,GALAXY,3.579966E+09,5.279229E+09,2.780313E+09,5.878969E+09,1.830724E+09,1.165422,1.497924,0.9991714,1.996677,0.8329205,4.629511E+09,7.728167E+09,3.480009E+09,8.977626E+09,2.330508E+09,0.8595206,1.477974,0.6134692,1.996677,0.6134692,4.165347E+10,5.562503E+10,2.855513E+10,6.26108E+10,2.418902E+10,0.2,4,6.62669E+09,8.97622E+09,3.62729E+09,9.97602E+09,2.17758E+09,1.092272,1.497924,0.9526212,1.996677,0.75312,6.77666E+09,9.52611E+09,3.92723E+09,1.222557E+10,2.32755E+09,1.052372,1.976727,0.9193709,1.996677,0.6999197,8.196852E+10,1.12698E+11,5.937331E+10,1.208323E+11,3.677809E+10,0.006666667,2
301822841169405952,26,,268,51633,297,148.50688,-0.99214964,0.8338097,0.7966878,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
301853902372890624,26,,268,51633,410,149.27838,1.1658834,0.06318191,1.459111E-05,GALAXY,1.297589E+10,1.372557E+10,6.478709E+09,1.497503E+10,2.730334E+09,0.6400694,1.092272,0.6400694,1.504574,0.2743174,1.362561E+10,1.462518E+10,1.052695E+10,1.497503E+10,3.230117E+09,1.059022,1.670825,1.019122,1.790526,0.2477172,7.635558E+09,9.308918E+09,4.910372E+09,9.404539E+09,1.13336E+09,0,4,7.77646E+09,9.62609E+09,4.47712E+09,9.62609E+09,6.2789E+08,0.6733196,0.8329205,0.5004186,1.497924,0.2543672,1.15757E+10,1.387524E+10,7.5765E+09,1.497502E+10,6.2789E+08,0.6799696,1.245223,0.4538684,1.996677,0.0681662,4.29727E+09,5.32416E+09,2.602902E+09,5.32416E+09,5.49122E+08,0,5
301870669925214208,26,,268,51633,471,149.43027,0.6899478,0.04589036,1.168073E-05,GALAXY,1.002717E+10,1.15765E+10,7.478276E+09,1.297589E+10,5.928948E+09,1.118872,1.358273,0.9792213,1.411474,0.8129703,1.287594E+10,1.357563E+10,9.927214E+09,1.417537E+10,7.428298E+09,1.298423,1.571075,0.7930202,1.697425,0.6999197,1.63552E+10,1.89828E+10,1.222613E+10,2.123502E+10,9.723655E+09,0.07,6,6.72667E+09,7.47652E+09,4.82705E+09,7.97642E+09,3.92723E+09,0.8129703,1.025771,0.6666695,1.165422,0.6267693,8.37634E+09,1.062589E+10,6.42673E+09,1.127576E+10,5.32695E+09,0.8395705,1.032422,0.6799696,1.192022,0.5004186,1.117457E+10,1.206654E+10,8.243814E+09,1.29585E+10,6.842149E+09,0.01,5
301901731128698880,26,,268,51633,584,150.31186,0.60072515,0.06523123,2.175695E-05,GALAXY,7.928081E+09,9.227518E+09,2.530421E+09,1.147654E+10,8.311575E+08,1.025771,1.265173,0.5270188,1.996677,0.2743174,1.307585E+10,1.362561E+10,4.179706E+09,1.437529E+10,8.311575E+08,0.3142176,0.9858713,0.1080664,1.996677,0.0881163,3.176991E+09,4.282749E+09,1.220651E+09,5.431036E+09,5.401844E+08,0.02666667,3,7.7786E+08,7.92643E+09,5.2791E+08,7.92643E+09,4.7792E+08,0.9991714,1.318373,0.9127209,1.624275,0.5004186,8.7784E+08,1.277546E+10,5.779E+08,1.377526E+10,5.779E+08,0.9991714,1.458024,0.5203687,1.810476,0.09476634,5.674986E+08,2.624642E+09,3.886165E+08,2.624642E+09,3.886165E+08,0.08666667,3
302870405520058368,26,,269,51910,12,151.67706,-0.89263129,0.0955369,6.701766E-06,GALAXY,5.312875E+08,7.778146E+09,5.312875E+08,7.778146E+09,5.312875E+08,1.910226,1.910226,0.9991714,1.996677,0.9991714,5.812659E+08,1.347568E+10,5.812659E+08,1.347568E+10,5.812659E+08,1.996677,1.996677,0.214467,1.996677,0.214467,3.518978E+09,1.798795E+10,3.518978E+09,1.798795E+10,3.518978E+09,0.16,2,7.2787E+08,4.82705E+09,6.7788E+08,7.87644E+09,6.7788E+08,1.451374,1.544474,0.75312,1.544474,0.6799696,8.7784E+08,1.062589E+10,7.2787E+08,1.302541E+10,6.7788E+08,1.650875,1.697425,0.3740679,1.810476,0.2876174,4.199474E+09,1.280007E+10,3.868682E+09,1.842353E+10,3.868682E+09,0.01666667,3
302875622680586240,26,,269,51581,31,152.0812,0.081067586,0.09560441,1.193673E-05,GALAXY,8.427864E+09,9.077583E+09,4.879402E+09,1.172643E+10,2.230551E+09,0.2610173,0.6400694,0.2277671,1.025771,0.04821608,1.047698E+10,1.142656E+10,6.428731E+09,1.302587E+10,2.230551E+09,0.394018,1.158772,0.214467,1.504574,0.04821608,2.083019E+10,2.245564E+10,8.987667E+09,2.431329E+10,6.201191E+09,0.05,3,4.62709E+09,6.27676E+09,2.32755E+09,1.012599E+10,6.7788E+08,0.5868691,0.8728207,0.4605184,1.165422,0.3341677,1.20756E+10,1.432515E+10,8.32635E+09,1.497502E+10,1.17778E+09,0.3740679,1.025771,0.3075675,1.750626,0.0881163,1.104397E+10,1.766643E+10,2.765892E+09,2.097766E+10,2.292859E+09,0.04,6
302901466723543040,26,,269,51910,125,150.60043,-1.0595924,0.0003097295,1.256201E-05,STAR,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
302906683884070912,26,,269,51581,144,151.479,-0.29038331,1.0656,2.073656,QSO,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
590089782692964352,26,,524,52027,430,195.73909,3.2008222,0.04762087,2.147647E-05,GALAXY,1.247611E+10,1.497503E+10,6.478709E+09,1.497503E+10,5.878969E+09,0.7730702,1.098922,0.6866196,1.424774,0.5270188,1.402544E+10,1.497503E+10,1.057693E+10,1.497503E+10,3.130161E+09,1.258523,1.557775,0.5137187,1.670825,0.5004186,1.192101E+10,1.329612E+10,7.43379E+09,1.539498E+10,6.420547E+09,0,4,1.182565E+10,1.467508E+10,9.17618E+09,1.497502E+10,7.32655E+09,0.5004186,0.5004186,0.3341677,0.9991714,0.3075675,1.232555E+10,1.477506E+10,9.72607E+09,1.497502E+10,4.82705E+09,0.5602689,0.8661706,0.3807179,1.245223,0.3674179,9.542429E+09,1.135006E+10,7.132248E+09,1.23292E+10,3.818249E+09,0,4
590120843896449024,26,,524,52027,543,196.6089,2.8149852,0.04677295,5.50752E-06,GALAXY,1.380919E+09,2.080616E+09,8.311575E+08,2.780313E+09,7.811791E+08,0.7730702,0.9725713,0.6533695,1.019122,0.6001692,4.629511E+09,6.778579E+09,3.879836E+09,1.037702E+10,2.830291E+09,0.1346666,0.4405683,0.02826597,0.8728207,0.02826597,1.339513E+09,2.025688E+09,7.676998E+08,3.512401E+09,7.676998E+08,0.13,6,1.2799E+08,3.82725E+09,7.8E+07,3.87724E+09,7.8E+07,0.9991714,1.305073,0.75312,1.351623,0.6666695,5.2791E+08,1.422517E+10,2.2797E+08,1.442513E+10,2.2797E+08,0.9991714,1.963427,0.04821608,1.983377,0.02826597,2.103059E+08,3.313531E+09,8.617694E+07,3.313531E+09,8.617694E+07,0.07333333,4
591115631537973248,26,,525,52295,66,199.09874,1.6986069,0.2943985,0.0001609365,GALAXY,1.197633E+10,1.282596E+10,9.377452E+09,1.397546E+10,7.328341E+09,1.398174,1.996677,1.231923,1.996677,0.9991714,1.442526E+10,1.487507E+10,1.207628E+10,1.487507E+10,9.627344E+09,1.883626,1.996677,1.670825,1.996677,1.378224,1.405162E+11,1.405162E+11,1.081916E+11,1.633336E+11,8.410658E+10,0.1266667,2,1.172567E+10,1.317538E+10,9.52611E+09,1.497502E+10,6.42673E+09,1.996677,1.996677,1.624275,1.996677,1.251873,1.482505E+10,1.492503E+10,1.242553E+10,1.497502E+10,1.092583E+10,1.996677,1.996677,1.331673,1.996677,0.9991714,1.603743E+11,1.808743E+11,1.241575E+11,1.808743E+11,8.247398E+10,0.02666667,2
591124423168256000,26,,525,52029,98,198.34754,0.98065157,0.0724154,2.091639E-05,GALAXY,3.180139E+09,4.579532E+09,2.530421E+09,5.878969E+09,2.230551E+09,1.497924,1.504574,1.105572,1.750626,0.9991714,4.329641E+09,6.528688E+09,3.080183E+09,8.577799E+09,2.780313E+09,1.225273,1.458024,0.8196204,1.664175,0.6001692,2.624699E+10,3.371316E+10,2.165242E+10,4.060501E+10,1.935513E+10,0.09,4,6.92663E+09,7.97642E+09,5.97682E+09,9.32615E+09,4.97702E+09,1.165422,1.331673,0.9592712,1.497924,0.8329205,7.12659E+09,8.77626E+09,6.62669E+09,1.002601E+10,5.97682E+09,1.125522,1.192022,0.8528706,1.384874,0.6666695,5.55595E+10,6.084026E+10,4.734497E+10,6.964154E+10,3.854369E+10,0,4
591146692741457920,26,,525,52295,179,198.38561,2.1167534,0.4543393,0.0001530505,GALAXY,1.132661E+10,1.22762E+10,9.027604E+09,1.352565E+10,6.478709E+09,1.850376,1.996677,1.551124,1.996677,1.251873,1.467516E+10,1.497503E+10,1.267602E+10,1.497503E+10,9.927214E+09,1.996677,1.996677,1.664175,1.996677,1.344973,4.187281E+11,4.558399E+11,3.352264E+11,4.558399E+11,2.294576E+11,0.1366667,4,9.97602E+09,1.052591E+10,5.72687E+09,1.052591E+10,3.12739E+09,1.990027,1.996677,1.584375,1.996677,1.251873,1.487504E+10,1.492503E+10,7.97642E+09,1.497502E+10,4.87704E+09,1.996677,1.996677,1.591025,1.996677,1.045722,4.012381E+11,4.072668E+11,2.063105E+11,4.233433E+11,1.138706E+11,0.2166667,3
591155484371740672,26,,525,52029,211,197.87536,1.3339396,0.3169544,9.087806E-05,GALAXY,7.528254E+09,1.127663E+10,4.379619E+09,1.397546E+10,1.480876E+09,1.398174,1.624275,0.8728207,1.697425,0.6666695,9.377452E+09,1.492505E+10,6.928514E+09,1.497503E+10,1.280962E+09,1.684125,1.996677,0.9991714,1.996677,0.5004186,1.893495E+11,2.624858E+11,1.068767E+11,3.060564E+11,3.685255E+10,0.1866667,4,1.497502E+10,1.497502E+10,6.82665E+09,1.497502E+10,5.82685E+09,0.9991714,1.497924,0.9127209,1.996677,0.75312,1.497502E+10,1.497502E+10,7.12659E+09,1.497502E+10,5.87684E+09,0.9991714,1.890276,0.7797202,1.996677,0.7730702,3.669416E+11,4.072305E+11,2.154553E+11,4.249576E+11,1.65497E+11,0,1
591177753944942592,26,,525,52295,292,197.23797,1.6030972,0.07014348,7.541652E-06,GALAXY,3.929814E+09,5.129294E+09,2.380486E+09,5.928948E+09,1.880702E+09,0.7730702,0.939321,0.6866196,1.125522,0.387368,7.078449E+09,9.027604E+09,4.029771E+09,1.337572E+10,3.030204E+09,0.4206182,0.6799696,0.3075675,1.152122,0.2011669,7.045035E+09,8.319262E+09,4.678615E+09,1.013959E+10,4.132517E+09,0.2533333,6,7.67648E+09,8.77626E+09,3.62729E+09,9.02621E+09,2.77746E+09,0.5935192,0.8196204,0.5536189,1.125522,0.4272682,1.15757E+10,1.197562E+10,7.32655E+09,1.217558E+10,1.62769E+09,0.3807179,0.75312,0.3208676,0.8661706,0.2344171,1.388427E+10,1.463791E+10,7.666759E+09,1.501473E+10,3.710158E+09,0.05,4
591186545575225344,26,,525,52029,324,197.29813,3.4492749,0.3575116,9.516571E-05,GALAXY,6.678623E+09,8.427864E+09,4.679489E+09,1.002717E+10,3.380052E+09,1.491274,1.551124,1.132172,1.996677,0.8329205,1.08768E+10,1.322578E+10,6.928514E+09,1.492505E+10,4.929381E+09,1.990027,1.996677,1.318373,1.996677,0.9991714,3.038699E+11,3.734269E+11,1.983351E+11,4.453824E+11,1.431692E+11,0.46,5,1.277546E+10,1.437514E+10,1.047592E+10,1.497502E+10,7.47652E+09,1.477974,1.584375,1.125522,1.750626,0.75312,1.45751E+10,1.497502E+10,1.272547E+10,1.497502E+10,1.167568E+10,1.883626,1.976727,1.285123,1.996677,0.5004186,5.91125E+11,6.292313E+11,4.564825E+11,6.597164E+11,3.2184E+11,0.06666667,3
