galaxy_clean,galaxy_dec,galaxy_g,galaxy_petromag_r,galaxy_petromag_u,galaxy_petror90_g,galaxy_petror90_r,galaxy_petrorad_u,galaxy_r,galaxy_ra,galaxytag_dec,galaxytag_ra,galaxytag_type,galspecextra_bptclass,galspecextra_sfr_fib_p50,galspecextra_sfr_tot_p50,galspecextra_sfr_tot_p84,galspecextra_specsfr_tot_p50,galspecindx_d4000_n,galspecline_h_alpha_eqw,galspecline_h_alpha_flux,galspecline_h_alpha_flux_err,galspecline_h_beta_eqw,galspecline_h_beta_flux,galspecline_h_beta_flux_err,galspecline_nii_6584_flux,galspecline_oi_6300_flux_err,galspecline_oiii_5007_eqw,galspecline_oiii_5007_flux,galspecline_sii_6717_flux,galspecline_sii_6731_flux_err,photoobj_b,photoobj_camcol,photoobj_clean,photoobj_cmodelmag_g,photoobj_dec,photoobj_devrad_g,photoobj_devrad_r,photoobj_fibermag_r,photoobj_field,photoobj_flags,photoobj_fracdev_r,photoobj_g,photoobj_l,photoobj_mode,photoobj_petromag_r,photoobj_petromag_z,photoobj_petror50_g,photoobj_petror50_r,photoobj_petrorad_g,photoobj_petrorad_r,photoobj_r,photoobj_ra,photoobj_run,photoobj_type,photoobj_u,photoobjall_camcol,photoobjall_clean,photoobjall_dec,photoobjall_dered_r,photoobjall_devrad_r,photoobjall_devraderr_r,photoobjall_exprad_r,photoobjall_field,photoobjall_fracdev_r,photoobjall_mode,photoobjall_petromag_r,photoobjall_ra,photoobjall_run,photoobjall_type,photoobjall_u,phototag_clean,phototag_dec,phototag_mode,phototag_nchild,phototag_psfmag_r,phototag_ra,phototag_type,photoz_absmagr,photoz_photoerrorclass,photoz_nncount,photoz_nnvol,photoz_z,photoz_zerr,specphoto_dec,specphoto_mode,specphoto_modelmag_r,specphoto_petromag_r,specphoto_petromag_z,specphoto_ra,specphoto_type,specphoto_z,specphoto_zwarning,sppparams_fehadop,stellarmassfspsgranearlydust_logmass,stellarmassfspsgranearlydust_z,zoospec_elliptical,zoospec_p_cs,zoospec_p_cs_debiased,zoospec_p_el,zoospec_p_el_debiased,zoospec_spiral,zoospec_uncertai
1,-0.951052158133082,17.82907,17.20307,19.5881,4.608489,4.732862,3.34261,17.02684,218.410729572485,-0.951052158133082,218.410729572485,3,1,1.005538,1.109754,1.271629,-9.905424,1.331486,-23.66759,390.1504,4.672043,-4.659183,77.91857,3.070762,155.4198,2.181541,-1.022167,14.58805,47.76609,3.669397,52.680579289896,1,1,17.96362,-0.951052158133082,2.240775,2.33367,18.33425,685,35253360136208,0.593481,17.82907,348.276244442749,1,17.20307,16.52135,1.762716,1.851973,3.702783,3.957032,17.02684,218.410729572485,756,3,19.21073,1,1,-0.951052158133082,16.92798,2.33367,0.05589451,1.542173,685,0.593481,1,17.20307,218.410729572485,756,3,19.21073,1,-0.951052158133082,1,0,18.3044,218.410729572485,3,-21.9374,1,100,0.722244,0.130556,0.022539,-0.95104264,1,17.02684,17.20307,16.52135,218.41075,3,0.1337491,0,-9999,11.2055818422895,0.1337491,0,0.523999989032745,0.646000027656555,0.254000008106232,0.100000001490116,0,1
1,0.902670499306596,18.28577,17.43093,19.7447,4.796324,5.234976,3.661342,17.47353,218.04685172638,0.902670499306596,218.04685172638,3,4,0.2288044,0.6184632,0.9231609,-10.23118,1.307282,-13.54247,156.3249,3.137091,-2.694262,30.65219,2.360374,159.3933,1.910449,-5.215301,58.12127,40.9307,2.47496,54.3362382412483,6,1,18.233,0.902670499306596,3.34847,3.29639,18.75758,498,158398662443520,0.2786137,18.28577,349.806204056454,1,17.43093,16.74752,2.017547,2.137225,4.276362,4.510358,17.47353,218.04685172638,752,3,19.5843,6,1,0.902670499306596,17.38691,3.29639,0.1104148,1.875602,498,0.2786137,1,17.43093,218.04685172638,752,3,19.5843,1,0.902670499306596,1,0,18.69121,218.04685172638,3,-21.9713,1,100,0.695628,0.147417,0.022623,0.90267191,1,17.47353,17.43093,16.74752,218.04686,3,0.1442847,0,-9999,11.1579800590701,0.1442847,0,0.185000002384186,0.601999998092651,0.777999997138977,0.310000002384186,0,1
1,0.494732180077551,18.11174,17.27917,19.13023,4.409176,4.352548,11.73344,17.34868,221.277737641475,0.494732180077551,221.277737641475,3,3,-0.1667407,0.3039218,0.588953,-10.3016,1.353702,-15.53689,206.6295,3.728151,-3.775505,60.14788,2.356719,99.58263,1.640749,-2.357596,28.5087,33.13042,2.17025,51.8735460737023,5,1,17.93598,0.494732180077551,2.872631,2.385384,18.43579,519,68988043776,0.4806394,18.11174,353.356863224128,1,17.27917,16.64614,1.948845,1.817446,4.282033,3.975107,17.34868,221.277737641475,752,3,19.25605,5,1,0.494732180077551,17.23095,2.385384,0.05852734,1.511712,519,0.4806394,1,17.27917,221.277737641475,752,3,19.25605,1,0.494732180077551,1,0,18.64,221.277737641475,3,-22.4462,1,100,1.991448,0.165773,0.023111,0.49476222,1,17.34868,17.27917,16.64614,221.27773,3,0.1098084,0,-9999,10.8370652536094,0.1098084,0,0.136000007390976,0.356000006198883,0.741999983787537,0.444000005722046,0,1
1,0.510310804787511,18.3008,17.37097,20.32415,3.684646,3.566657,3.101154,17.27043,216.921474786641,0.510310804787511,216.921474786641,3,-1,-1.165934,-1.22271,-0.3975747,-12.16724,1.772157,-0.5948351,9.157908,2.155792,0.01546765,4.09128,1.914916,19.32423,2.765908,-1.130319,16.0994,1.803148,4.222531,54.7539574564935,5,1,18.27244,0.510310804787511,1.320085,1.142597,18.23437,490,35253360132112,0.8271957,18.3008,347.881971932089,1,17.37097,16.64847,1.509387,1.483247,3.112397,3.103547,17.27043,216.921474786641,752,3,20.20154,5,1,0.510310804787511,17.19416,1.142597,0.02662634,1.004764,490,0.8271957,1,17.37097,216.921474786641,752,3,20.20154,1,0.510310804787511,1,0,18.01186,216.921474786641,3,-21.7288,1,100,0.033196,0.130713,0.013504,0.51032693,1,17.27043,17.37097,16.64847,216.92147,3,0.1324859,0,-9999,11.0813147852874,0.1324859,0,0.100000001490116,0.133000001311302,0.732999980449677,0.697000026702881,0,1
1,-1.03295285982456,18.13165,17.25894,19.60325,5.505432,5.466277,27.91506,17.22503,196.721523039081,-1.03295285982456,196.721523039081,3,-1,-1.645555,-1.261074,-0.546283,-11.75051,2.00319,-0.3485069,4.195433,1.414061,0.0363205,2.521176,1.584219,1.101757,1.492843,0.327651,-1.797438,-2.140487,2.058725,61.5943907796749,1,1,18.11195,-1.03295285982456,2.110996,2.073732,18.39164,540,68988044032,1.0,18.13165,311.070179819131,1,17.25894,16.49089,1.992965,1.955189,5.101406,5.017559,17.22503,196.721523039081,756,3,19.9102,1,1,-1.03295285982456,17.17976,2.073732,0.06914592,1.327468,540,1.0,1,17.25894,196.721523039081,756,3,19.9102,1,-1.03295285982456,1,0,18.25946,196.721523039081,3,-21.1515,1,100,0.101265,0.099529,0.016913,-1.0329629,1,17.22503,17.25894,16.49089,196.72152,3,0.08270188,0,-9999,10.6942839315343,0.08270188,0,0.12899999320507,0.368000000715256,0.805999994277954,0.526000022888184,0,1
1,0.854017854614218,17.51341,17.16886,19.01379,10.32387,9.741224,7.098647,17.11877,221.075898275937,0.854017854614218,221.075898275937,3,1,-2.099842,-0.6903182,-0.3964913,-9.608289,1.248345,-16.68334,58.3824,1.572374,-4.138484,18.21198,1.7384,8.655009,1.311286,-4.735234,22.29686,16.22423,1.307691,52.2732981478071,6,1,17.49611,0.854017854614218,19.98886,21.90638,19.81492,518,105624251793424,0.0,17.51341,353.519700108262,1,17.16886,17.05969,5.010324,4.821241,10.00236,10.48922,17.11877,221.075898275937,752,3,18.71229,6,1,0.854017854614218,17.017,21.90638,0.8105983,6.524445,518,0.0,1,17.16886,221.075898275937,752,3,18.71229,1,0.854017854614218,1,0,20.17956,221.075898275937,3,-19.0694,1,100,12.35309,0.036809,0.013596,0.85405856,1,17.11877,17.16886,17.05969,221.07589,3,0.0261647,0,-9999,9.28694454179,0.0261647,0,0.703999996185303,0.77700001001358,0.148000001907349,0.0659999996423721,0,1
1,-0.895778648134696,17.91455,17.00512,19.55374,6.783903,7.004196,4.018483,16.9189,187.876244195936,-0.895778648134696,187.876244195936,3,3,-0.2545452,0.3342018,0.6803182,-10.76749,1.621822,-6.607601,116.7335,5.105758,-1.628989,23.1156,3.601698,57.04988,2.900514,-1.51734,24.11492,29.35589,3.589756,61.5684370955958,1,1,17.86554,-0.895778648134696,3.209997,2.880746,18.28592,481,193583034531856,1.0,17.91455,292.420878546076,1,17.00512,16.25127,2.188329,2.198757,4.806266,5.065229,16.9189,187.876244195936,756,3,19.52472,1,1,-0.895778648134696,16.8592,2.880746,0.06168568,1.594741,481,1.0,1,17.00512,187.876244195936,756,3,19.52472,1,-0.895778648134696,1,0,18.33466,187.876244195936,3,-22.0883,1,99,0.05207,0.131192,0.01878,-0.89579008,1,16.9189,17.00512,16.25127,187.87626,3,0.1107222,0,-9999,11.2619767906457,0.1107222,0,0.0729999989271164,0.221000000834465,0.890999972820282,0.728999972343445,0,1
1,-0.884056107944809,18.95238,17.83325,20.79937,5.976494,6.384262,2.20069,17.68811,214.246558369337,-0.884056107944809,214.246558369337,3,-1,-1.106314,-0.6358079,0.2230237,-12.04065,1.781207,-1.023463,11.813,3.193705,-1.380339,4.946332,2.683632,7.137938,2.920495,-0.1609492,-1.132309,-0.1832544,2.826047,55.2420326108657,1,1,18.91989,-0.884056107944809,2.95085,2.927497,19.16545,657,193583034535952,0.981925,18.95238,342.691204349566,1,17.83325,16.96321,2.383228,2.303382,5.725109,5.307225,17.68811,214.246558369337,756,3,21.2478,1,1,-0.884056107944809,17.58246,2.927497,0.1235685,1.578216,657,0.981925,1,17.83325,214.246558369337,756,3,21.2478,1,-0.884056107944809,1,0,19.14574,214.246558369337,3,-22.2105,1,98,0.002442,0.180372,0.009832,-0.88398748,1,17.68811,17.83325,16.96321,214.24655,3,0.2263904,0,-9999,11.5868083329509,0.2263904,0,0.0509999990463257,0.0549999997019768,0.744000017642975,0.740000009536743,0,1
0,0.923373322649128,18.08917,17.15044,20.83511,6.421787,6.516035,4.221904,16.9952,221.818767140596,0.923373322649128,221.818767140596,3,-1,-1.357514,-1.008632,-0.1348383,-12.29027,2.08717,-0.6740873,13.64703,6.183191,0.05370497,-0.03948527,6.361085,0.4187368,2.514207,0.2899532,-1.652531,9.354954,3.030032,51.8090774536995,6,0,18.00957,0.923373322649128,3.674856,3.336227,18.49344,523,35219002232852,0.9911427,18.08917,354.469131827041,1,17.15044,16.41436,2.443976,2.387135,5.711736,5.398764,16.9952,221.818767140596,752,3,20.46706,6,0,0.923373322649128,16.8771,3.336227,0.06847128,1.928011,523,0.9911427,1,17.15044,221.818767140596,752,3,20.46706,0,0.923373322649128,1,0,18.4859,221.818767140596,3,-22.0521,1,99,0.056306,0.127917,0.011397,0.92338123,1,16.9952,17.15044,16.41436,221.81875,3,0.1370624,0,-9999,11.2949525444515,0.1370624,0,0.125,0.245000004768372,0.781000018119812,0.644999980926514,0,1
1,0.607482359662346,17.23031,16.50782,18.47544,12.95755,11.9599,16.33655,16.44264,205.812046276496,0.607482359662346,205.812046276496,3,1,-0.4004214,-0.1236175,0.1354546,-10.4748,1.409027,-19.25093,210.712,3.038354,-4.170696,41.06121,1.961928,79.6393,1.453073,-1.919733,20.19122,43.93021,1.694443,60.7069524272067,5,1,17.01689,0.607482359662346,19.85484,17.06514,18.69267,416,35287719874576,0.1642874,17.23031,330.195584739739,1,16.50782,15.81834,4.699752,4.236637,12.06047,9.314974,16.44264,205.812046276496,752,3,18.75919,5,1,0.607482359662346,16.36789,17.06514,0.32433,7.07198,416,0.1642874,1,16.50782,205.812046276496,752,3,18.75919,1,0.607482359662346,1,0,19.03873,205.812046276496,3,-21.5393,1,100,0.424256,0.07908,0.021703,0.60750216,1,16.44264,16.50782,15.81834,205.81206,3,0.04772436,0,-9999,10.5707967779792,0.04772436,0,1.0,1.0,0.0,0.0,1,0
1,-0.869649561809804,18.79331,17.63522,20.49543,4.136452,4.142445,4.635733,17.60174,184.534168088746,-0.869649561809804,184.534168088746,3,5,-1.279941,-1.438368,-0.6373674,-12.53515,1.892352,-2.146535,33.44373,4.03517,-1.323837,10.93701,3.41704,39.59113,3.218181,-1.104407,12.83346,15.60478,3.235594,60.8781279900952,1,1,18.80213,-0.869649561809804,1.254056,1.282926,18.52407,459,35253360660496,1.0,18.79331,285.625267907872,1,17.63522,16.78951,1.434205,1.377198,3.372252,3.184698,17.60174,184.534168088746,756,3,20.66966,1,1,-0.869649561809804,17.53009,1.282926,0.04506679,0.9555107,459,1.0,1,17.63522,184.534168088746,756,3,20.66966,1,-0.869649561809804,1,0,18.52133,184.534168088746,3,-22.2164,1,100,0.006611,0.179065,0.018053,-0.86963949,1,17.60174,17.63522,16.78951,184.53417,3,0.1561546,0,-9999,11.3109976430302,0.1561546,0,0.0869999974966049,0.167999997735023,0.739000022411346,0.634999990463257,0,1
1,0.845334993175006,18.72939,17.76402,20.81451,4.62998,4.421462,4.544839,17.65689,216.633009323977,0.845334993175006,216.633009323977,3,2,-1.194082,-0.8794919,-0.2316592,-11.66762,1.744081,-1.767185,19.5703,3.775175,-1.273799,12.29915,3.709865,9.861538,2.070046,-0.7400094,5.615586,-1.923862,2.246211,55.195832621955,6,1,18.69727,0.845334993175006,2.116335,1.816435,18.78713,488,35253360132112,0.7742471,18.72939,347.858119685214,1,17.76402,16.91676,1.753944,1.721827,3.869956,3.726361,17.65689,216.633009323977,752,3,20.56145,6,1,0.845334993175006,17.5866,1.816435,0.06089997,1.437782,488,0.7742471,1,17.76402,216.633009323977,752,3,20.56145,1,0.845334993175006,1,0,18.58893,216.633009323977,3,-21.4432,1,98,0.014973,0.137882,0.009012,0.84535843,1,17.65689,17.76402,16.91676,216.63299,3,0.123608,0,-9999,10.9506381187405,0.123608,0,0.034000001847744,0.144999995827675,0.879000008106232,0.717999994754791,0,1
0,-0.855250967149909,18.7154,17.62936,20.86682,5.732093,5.570044,5.046402,17.55144,140.972110114907,-0.855250967149909,140.972110114907,3,-1,-1.551614,-1.191062,-0.3920816,-12.27941,1.850122,-1.097884,26.27361,7.252478,-0.7878954,8.008583,4.399945,16.75899,2.666123,-1.123471,10.81014,13.39943,3.248857,32.8500032726866,1,0,18.76207,-0.855250967149909,1.832054,1.990059,18.74756,168,35253360136280,1.0,18.7154,233.467203923311,1,17.62936,16.87338,1.895839,1.9248,4.125681,4.328531,17.55144,140.972110114907,756,3,20.70289,1,0,-0.855250967149909,17.47275,1.990059,0.08559504,1.287771,168,1.0,1,17.62936,140.972110114907,756,3,20.70289,0,-0.855250967149909,1,0,18.53703,140.972110114907,3,-22.037,1,99,0.007799,0.161393,0.009271,-0.85524544,1,17.55144,17.62936,16.87338,140.97215,3,0.1572911,0,-9999,11.2138510109276,0.1572911,1,0.0,0.0,0.920000016689301,0.920000016689301,0,0
1,0.584519139173287,18.8749,17.86437,20.83524,3.615801,3.877972,3.248119,17.75949,204.566844633808,0.584519139173287,204.566844633808,3,5,-0.9678143,-1.120616,-0.3337981,-12.13218,1.674429,-4.079391,50.82919,3.750565,-0.3519881,7.044823,3.147055,30.65738,3.336266,-0.8744927,9.790602,10.34365,3.353878,61.1729942469042,5,1,18.91074,0.584519139173287,1.249346,1.353634,18.67117,407,35253360132624,0.9652963,18.8749,327.817800178469,1,17.86437,17.01608,1.307517,1.365483,2.843271,2.876029,17.75949,204.566844633808,752,3,20.90887,5,1,0.584519139173287,17.69679,1.353634,0.06125895,0.9821281,407,0.9652963,1,17.86437,204.566844633808,752,3,20.90887,1,0.584519139173287,1,0,18.65767,204.566844633808,3,-21.5704,1,98,0.004678,0.147559,0.009273,0.58453678,1,17.75949,17.86437,17.01608,204.56685,3,0.1503716,0,-9999,11.0985668031653,0.1503716,0,0.0320000015199184,0.0689999982714653,0.644999980926514,0.560000002384186,0,1
1,-0.849523936549739,18.41215,17.91419,19.72142,4.404948,4.568402,3.984938,17.92423,147.523313219148,-0.849523936549739,147.523313219148,3,1,-0.143698,0.201619,0.3945206,-9.709699,1.184752,-37.17923,240.4535,3.223991,-6.454723,56.27959,2.139345,71.10073,1.337392,-1.764744,15.56774,48.12361,1.762258,38.2273857538459,1,1,18.40749,-0.849523936549739,3.296714,3.679724,19.22099,212,34628304896,0.136293,18.41215,238.068855054497,1,17.91419,17.35473,1.975783,2.025481,3.90323,4.155982,17.92423,147.523313219148,756,3,19.58819,1,1,-0.849523936549739,17.78198,3.679724,0.1614888,1.831189,212,0.136293,1,17.91419,147.523313219148,756,3,19.58819,1,-0.849523936549739,1,0,19.456,147.523313219148,3,-20.1038,1,99,3.077362,0.079297,0.018381,-0.84953021,1,17.92423,17.91419,17.35473,147.52334,3,0.09255436,0,-9999,10.1332438655786,0.09255436,0,0.333000004291534,0.500999987125397,0.370000004768372,0.0900000035762787,0,1
1,-0.911198425190012,18.0883,17.28672,19.9856,4.358697,4.248994,4.298393,17.17267,166.259520979738,-0.911198425190012,166.259520979738,3,-1,-2.090735,-1.671522,-0.8138771,-12.18539,2.051919,-0.1552066,5.620416,1.526564,-0.4024966,2.591899,1.902876,-1.220091,1.556909,0.1271747,1.233488,-1.541928,1.64952,52.039441225674,1,1,18.08046,-0.911198425190012,1.665037,1.598264,18.29527,337,35255507615760,0.9355588,18.0883,256.227171011887,1,17.28672,16.55,1.654016,1.620506,3.538823,3.575052,17.17267,166.259520979738,756,3,20.04113,1,1,-0.911198425190012,17.0535,1.598264,0.04567408,1.197428,337,0.9355588,1,17.28672,166.259520979738,756,3,20.04113,1,-0.911198425190012,1,0,18.32254,166.259520979738,3,-20.5078,1,98,0.057175,0.072601,0.009025,-0.911184,1,17.17267,17.28672,16.55,166.25952,3,0.0734873,0,-9999,10.6550219825242,0.0734873,0,0.130999997258186,0.225999996066093,0.819999992847443,0.720000028610229,0,1
1,0.572677550263281,18.19102,17.42011,19.67174,5.597861,5.50931,4.965255,17.41117,215.547362806852,0.572677550263281,215.547362806852,3,2,-0.7921516,-0.8971758,-0.4245288,-11.0436,1.538768,-2.947652,31.44494,2.281566,-0.567677,11.78968,2.145446,17.73291,2.164686,-1.700829,16.33798,19.04599,2.35184,55.6531280493348,5,1,18.21516,0.572677550263281,1.179221,1.239275,18.47743,481,35259802587152,1.0,18.19102,346.057834394811,1,17.42011,16.83028,1.763687,1.813288,4.312461,4.295113,17.41117,215.547362806852,752,3,19.80549,5,1,0.572677550263281,17.34407,1.239275,0.04103815,0.9524278,481,1.0,1,17.42011,215.547362806852,752,3,19.80549,1,0.572677550263281,1,0,18.18422,215.547362806852,3,-20.1451,1,100,0.291001,0.068978,0.025581,0.5726402,1,17.41117,17.42011,16.83028,215.54737,3,0.06544639,0,-9999,10.2983683386562,0.06544639,0,0.0590000003576279,0.144999995827675,0.882000029087067,0.787000000476837,0,1
1,-0.898162230604792,17.71924,17.37199,18.71543,4.433207,4.552112,4.430089,17.34147,188.182455160384,-0.898162230604792,188.182455160384,3,1,-0.3076347,0.585022,0.8460783,-9.513626,1.164385,-28.88137,246.2822,3.352173,-6.123344,69.60712,2.28448,76.18818,1.464073,-3.797317,43.71546,54.25441,2.039392,61.6143103008484,1,1,17.68165,-0.898162230604792,4.898666,4.968899,18.8316,483,35253360136208,0.0,17.71924,293.057186151044,1,17.37199,17.13215,2.313187,2.223786,4.628449,4.471291,17.34147,188.182455160384,756,3,18.73073,1,1,-0.898162230604792,17.27642,4.968899,0.1670152,2.264865,483,0.0,1,17.37199,188.182455160384,756,3,18.73073,1,-0.898162230604792,1,0,19.13265,188.182455160384,3,-20.5653,1,99,9.25114,0.081487,0.016834,-0.89814279,1,17.34147,17.37199,17.13215,188.18247,3,0.1113305,0,-9999,10.4940173278218,0.1113305,0,0.333000004291534,0.763999998569489,0.633000016212463,0.171000003814697,1,0
1,0.966021679484662,18.06189,17.32843,19.79634,4.530275,4.819488,4.494033,17.19747,201.956580288652,0.966021679484662,201.956580288652,3,3,-0.4795488,-0.0866278,0.2890958,-10.69201,1.549914,-7.976014,119.97,2.859207,-1.205706,23.8956,2.579559,66.93408,1.930685,-0.8751092,14.5769,23.09263,2.601206,62.4188550560512,6,1,18.12466,0.966021679484662,1.679149,1.819542,18.37271,390,35255507619856,0.9078415,18.06189,322.896092460039,1,17.32843,16.58681,1.622073,1.679561,3.655632,3.752814,17.19747,201.956580288652,752,3,19.6653,6,1,0.966021679484662,17.13676,1.819542,0.04304592,1.22346,390,0.9078415,1,17.32843,201.956580288652,752,3,19.6653,1,0.966021679484662,1,0,18.39939,201.956580288652,3,-21.2775,1,100,0.110483,0.105644,0.021918,0.96603739,1,17.19747,17.32843,16.58681,201.95658,3,0.08277077,0,-9999,10.7666269712197,0.08277077,0,0.0480000004172325,0.180000007152557,0.952000021934509,0.819999992847443,0,1
1,-1.0399417487839,18.54422,17.62024,20.56396,3.51466,3.432738,5.91341,17.52912,167.421092577073,-1.0399417487839,167.421092577073,3,-1,-1.803297,-1.550701,-0.6610043,-12.26386,1.995001,-0.9677809,8.346683,2.938843,-0.3251221,7.115401,2.431554,3.130264,1.84242,-0.3704309,5.734478,0.7679772,2.320812,52.6829357430533,1,1,18.45317,-1.0399417487839,1.880786,1.593277,18.40854,345,68988043776,0.9546639,18.54422,257.824432910172,1,17.62024,16.85005,1.296636,1.244457,2.834762,2.74218,17.52912,167.421092577073,756,3,20.54675,1,1,-1.0399417487839,17.45057,1.593277,0.04695177,1.274592,345,0.9546639,1,17.62024,167.421092577073,756,3,20.54675,1,-1.0399417487839,1,0,18.39847,167.421092577073,3,-21.2158,1,100,0.013689,0.116591,0.009866,-1.0399368,1,17.52912,17.62024,16.85005,167.42108,3,0.1103327,0,-9999,10.8482808438492,0.1103327,0,0.458000004291534,0.563000023365021,0.291999995708466,0.162000000476837,0,1
0,0.605783130034655,18.78578,17.77585,20.06516,6.739632,7.018437,27.91669,17.8251,234.125379777059,0.605783130034655,234.125379777059,3,2,-0.8348305,0.3348164,0.7385513,-10.51004,1.404458,-8.053101,62.16143,2.811152,-0.5382087,10.22719,2.413014,22.52008,1.523516,0.1362974,7.264762,13.73242,2.212641,42.3571444722409,5,0,18.58554,0.605783130034655,9.216976,7.360139,19.32082,605,105622104314200,0.4061633,18.78578,6.12014362523614,1,17.77585,16.95042,2.879386,2.684734,6.493259,6.192523,17.8251,234.125379777059,752,3,20.45342,5,0,0.605783130034655,17.64964,7.360139,0.2978405,3.653266,605,0.4061633,1,17.77585,234.125379777059,752,3,20.45342,0,0.605783130034655,1,0,19.47776,234.125379777059,3,-21.2472,1,99,0.065712,0.116681,0.021005,0.60579721,1,17.8251,17.77585,16.95042,234.1254,3,0.1378136,0,-9999,11.1225326194278,0.1378136,0,0.908999979496002,0.987999975681305,0.090999998152256,0.0120000001043081,1,0
1,1.04213131716257,18.61342,17.6398,20.56339,3.67002,3.867501,3.020413,17.60797,184.609082144689,1.04213131716257,184.609082144689,3,-1,-1.364366,-1.431535,-0.6126458,-12.18777,1.818035,-1.573412,25.64882,6.891349,-0.1274111,2.386865,3.796595,15.32338,3.850036,-0.1216895,-2.47589,1.518569,5.733667,62.7383508715098,6,1,18.62527,1.04213131716257,1.003603,1.041566,18.42168,274,72110439584104464,1.0,18.61342,284.677966185373,1,17.6398,16.87479,1.456922,1.434031,2.994257,3.013652,17.60797,184.609082144689,752,3,20.54411,6,1,1.04213131716257,17.56135,1.041566,0.04167029,0.9554129,274,1.0,1,17.6398,184.609082144689,752,3,20.54411,1,1.04213131716257,1,0,18.15305,184.609082144689,3,-21.135,1,100,0.017511,0.116593,0.009262,1.0420968,1,17.60797,17.6398,16.87479,184.60909,3,0.1169698,0,-9999,10.878760926789,0.1169698,0,0.0649999976158142,0.215000003576279,0.83899998664856,0.633000016212463,0,1
1,-0.873894051023674,17.62493,17.21097,18.63382,5.391284,5.651584,5.542318,17.20137,187.150637224449,-0.873894051023674,187.150637224449,3,1,-0.5744532,0.1372295,0.3782051,-9.759978,1.279164,-27.94879,235.0559,3.346909,-6.064237,63.18142,2.531555,70.96109,1.625627,-2.193862,20.79892,44.26299,1.897978,61.4638405245987,1,1,17.56499,-0.873894051023674,6.37136,6.371131,18.85071,476,68987912192,0.04114998,17.62493,290.914748089875,1,17.21097,17.01013,2.647052,2.555243,5.520288,5.398467,17.20137,187.150637224449,756,3,18.66825,1,1,-0.873894051023674,17.1479,6.371131,0.1753667,2.756828,476,0.04114998,1,17.21097,187.150637224449,756,3,18.66825,1,-0.873894051023674,1,0,19.15909,187.150637224449,3,-20.7467,1,99,8.291872,0.08254,0.014553,-0.87390438,1,17.20137,17.21097,17.01013,187.15064,3,0.07321235,0,-9999,10.161735156083,0.07321235,0,0.324000000953674,0.560999989509583,0.5,0.180000007152557,0,1
1,-1.04259980072706,18.60038,17.38081,20.13655,6.084711,6.082316,43.75324,17.29918,188.396734882501,-1.04259980072706,188.396734882501,3,-1,-0.6952946,-0.424892,0.1829353,-11.89649,1.89868,-0.4173993,6.678501,6.469299,-0.3605227,6.453319,6.622969,0.8328205,2.861917,-0.1319673,1.857096,2.26336,2.548864,61.503383692147,1,1,18.51524,-1.04259980072706,2.56183,2.059344,18.5939,485,35253360132368,1.0,18.60038,293.547190318768,1,17.38081,16.6174,2.214605,2.023852,5.393347,4.581678,17.29918,188.396734882501,756,3,20.43155,1,1,-1.04259980072706,17.23804,2.059344,0.0658501,1.24686,485,1.0,1,17.38081,188.396734882501,756,3,20.43155,1,-1.04259980072706,1,0,18.66186,188.396734882501,3,-22.8122,1,99,0.017553,0.200079,0.010573,-1.042591,1,17.29918,17.38081,16.6174,188.39674,3,0.2118661,0,-9999,11.5963931645851,0.2118661,1,0.0799999982118607,0.0799999982118607,0.860000014305115,0.860000014305115,0,0
